municipality_code,name,prefecture,kana,population,scraper_type,scraper_base_url,tenant_id,press_rss_url,opendata_url,tier,is_active,notes,homepage_url,homepage_source,rss_status,rss_last_updated,rss_item_count,rss_error,rss_checked_at
40421,桂川町,福岡県,ケイセンマチ,,unknown,,,,,3,false,,https://www.town.keisen.fukuoka.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:42:53
40447,筑前町,福岡県,チクゼンマチ,,unknown,,,,,3,false,,http://www.tikuzen.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:42:53
40448,東峰村,福岡県,トウホウムラ,,unknown,,,https://toho.net/feed/,,3,false,,https://toho.net/,guess,確認済,2026-04-24T12:56:06,10,,2026-05-27T23:42:56
40503,大刀洗町,福岡県,タチアライマチ,,unknown,,,https://www.town.tachiarai.fukuoka.jp/new_list.xml,,3,false,,https://www.town.tachiarai.fukuoka.jp/,guess,確認済,2026-05-25T23:30:00,25,,2026-05-27T23:42:56
40522,大木町,福岡県,オオキマチ,,unknown,,,,,3,false,,http://www.oki.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:42:57
40544,広川町,福岡県,ヒロカワマチ,,unknown,,,https://www.town.hirokawa.fukuoka.jp/cgi-bin/feed.php?siteNew=1,,3,false,,https://www.town.hirokawa.fukuoka.jp/,guess,確認済,2026-05-27T04:11:19,20,,2026-05-27T23:42:58
40601,香春町,福岡県,カワラマチ,,unknown,,,,,3,false,,https://www.town.kawara.fukuoka.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:42:59
40602,添田町,福岡県,ソエダマチ,,unknown,,,https://www.town.soeda.fukuoka.jp/rss/10/list1.xml,,3,false,,https://www.town.soeda.fukuoka.jp/,guess,確認済,2026-05-26T00:45:00,100,,2026-05-27T23:43:00
40604,糸田町,福岡県,イトダマチ,,unknown,,,https://www.town.itoda.lg.jp/news/rss,,3,false,,https://www.town.itoda.lg.jp/,guess,確認済,2026-05-25T15:00:00,10,,2026-05-27T23:43:00
40605,川崎町,福岡県,カワサキマチ,,unknown,,,,,3,false,,https://kawasaki.net/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:00
40608,大任町,福岡県,オオトウマチ,,unknown,,,https://www.ooto.jp/feed/,,3,false,,https://www.ooto.jp/,guess,確認済,2026-02-03T05:07:33,10,,2026-05-27T23:43:02
40609,赤村,福岡県,アカムラ,,unknown,,,,,3,false,,https://aka.net/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:02
40610,福智町,福岡県,フクチマチ,,unknown,,,,,3,false,,http://www.fukuti.com/,guess,失敗,,,RSSフィードを発見できず(30候補試行),2026-05-27T23:43:03
40621,苅田町,福岡県,カンダマチ,,unknown,,,https://www.town.kanda.lg.jp/rss/10/list3.xml,,3,false,,https://www.town.kanda.lg.jp/,guess,確認済,2026-05-26T23:30:00,2,,2026-05-27T23:43:03
40625,みやこ町,福岡県,ミヤコマチ,,unknown,,,,,3,false,,https://www.town.miyako.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:05
40642,吉富町,福岡県,ヨシトミマチ,,unknown,,,,,3,false,,https://www.town.yositomi.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:11
40646,上毛町,福岡県,コウゲマチ,,unknown,,,,,3,false,,https://www.town.koge.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:13
40647,築上町,福岡県,チクジョウマチ,,unknown,,,,,3,false,,https://www.town.chikujo.fukuoka.jp/,guess,失敗,,,RSSフィードを発見できず(29候補試行),2026-05-27T23:43:13
41000,佐賀県,佐賀県,サガケン,,unknown,,,,,3,false,prefecture_aggregate,,,,,,,
41201,佐賀市,佐賀県,サガシ,,unknown,,,,,3,false,2026-05-30サイトリニューアルでRSS廃止 旧/rss/rss.xmlは404 新着はnews_list.htmlのみ,https://www.city.saga.lg.jp/,guess,RSS廃止,2026-05-27T09:31:09,0,HTTP404-site-renewal-2026-05-29-RSS-decommissioned,2026-05-30T00:00:00
41202,唐津市,佐賀県,カラツシ,,unknown,,,,,3,false,,http://www.karatu.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:18
41203,鳥栖市,佐賀県,トスシ,,unknown,,,https://www.city.tosu.lg.jp/rss/10/list3.xml,,3,false,,https://www.city.tosu.lg.jp/,guess,確認済,2026-05-19T23:30:00,5,,2026-05-27T23:43:18
41204,多久市,佐賀県,タクシ,,unknown,,,https://www.city.taku.lg.jp/rss/10/list1.xml,,3,false,,https://www.city.taku.lg.jp/,guess,確認済,2026-05-27T15:00:00,50,,2026-05-27T23:43:20
41205,伊万里市,佐賀県,イマリシ,,unknown,,,https://www.city.imari.lg.jp/services/rdf/rss10/1052.xml,,3,false,,https://www.city.imari.lg.jp/,guess,確認済,2026-05-27T06:30:00,15,,2026-05-27T23:43:21
41206,武雄市,佐賀県,タケオシ,,unknown,,,https://www.city.takeo.lg.jp/rss.xml,,3,false,,https://www.city.takeo.lg.jp/,guess,確認済,2020-10-02T06:22:00,14,,2026-05-27T23:43:21
41207,鹿島市,佐賀県,カシマシ,,unknown,,,,,3,false,,http://www.kasima.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:21
41208,小城市,佐賀県,オギシ,,unknown,,,https://www.city.ogi.lg.jp/rss/rss_output.php,,3,false,,https://www.city.ogi.lg.jp/,guess,確認済,2026-05-27T00:01:21,10,,2026-05-27T23:43:23
41209,嬉野市,佐賀県,ウレシノシ,,unknown,,,,,3,false,,https://www.uresino.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:23
41210,神埼市,佐賀県,カンザキシ,,unknown,,,https://www.city.kanzaki.saga.jp/rss/rss.xml,,3,false,,https://www.city.kanzaki.saga.jp/main/1.html,guess,確認済,2026-05-19T07:49:14,20,,2026-05-27T23:43:25
41327,吉野ヶ里町,佐賀県,ヨシノガリチョウ,,unknown,,,,,3,false,,https://www.town.yoshinogari.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:28
41341,基山町,佐賀県,キヤマチョウ,,unknown,,,https://www.town.kiyama.lg.jp/new_list.xml,,3,false,,https://www.town.kiyama.lg.jp/,guess,確認済,2026-05-26T07:49:25,74,,2026-05-27T23:43:28
41345,上峰町,佐賀県,カミミネチョウ,,unknown,,,https://www.town.kamimine.lg.jp/new_list.xml,,3,false,,https://www.town.kamimine.lg.jp/,guess,確認済,2026-05-27T23:38:17,19,,2026-05-27T23:43:28
41346,みやき町,佐賀県,ミヤキチョウ,,unknown,,,,,3,false,,https://www.town.miyaki.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:29
41387,玄海町,佐賀県,ゲンカイチョウ,,unknown,,,https://www.town.genkai.lg.jp/rss/10/list1.xml,,3,false,,https://www.town.genkai.lg.jp/,guess,確認済,2026-05-26T01:00:00,100,,2026-05-27T23:43:30
41401,有田町,佐賀県,アリタチョウ,,unknown,,,,,3,false,,https://www.town.arita.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:31
41423,大町町,佐賀県,オオマチチョウ,,unknown,,,https://www.town.omachi.lg.jp/new_list.xml,,3,false,,https://www.town.omachi.lg.jp/,guess,確認済,2026-05-27T07:55:59,35,,2026-05-27T23:43:34
41424,江北町,佐賀県,コウホクマチ,,unknown,,,https://kohoku.net/feed/,,3,false,,https://kohoku.net/,guess,確認済,2018-03-25T15:05:23,10,,2026-05-27T23:43:36
41425,白石町,佐賀県,シロイシチョウ,,unknown,,,,,3,false,,https://www.town.siroisi.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:39
41441,太良町,佐賀県,タラチョウ,,unknown,,,https://www.town.tara.lg.jp/rss/topix.xml,,3,false,,https://www.town.tara.lg.jp/,guess,確認済,2026-05-27T06:34:23,10,,2026-05-27T23:43:40
42000,長崎県,長崎県,ナガサキケン,,unknown,,,,,3,false,prefecture_aggregate,,,,,,,
42201,長崎市,長崎県,ナガサキシ,,unknown,,,https://www.city.nagasaki.lg.jp/rss/10/list5.xml,,3,false,,https://www.city.nagasaki.lg.jp/,guess,確認済,2026-02-28T15:00:00,3,,2026-05-27T23:43:40
42202,佐世保市,長崎県,サセボシ,,unknown,,,,,3,false,,https://www.city.sasebo.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:42
42203,島原市,長崎県,シマバラシ,,unknown,,,,,3,false,,https://www.simabara.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:42
42204,諫早市,長崎県,イサハヤシ,,unknown,,,,,3,false,,https://www.city.isahaya.nagasaki.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:45
42205,大村市,長崎県,オオムラシ,,unknown,,,https://www.city.omura.nagasaki.jp/chumoku/chumoku.xml,,3,false,,https://www.city.omura.nagasaki.jp/,guess,確認済,2026-05-27T07:00:00,10,,2026-05-27T23:43:47
42207,平戸市,長崎県,ヒラドシ,,unknown,,,,,3,false,,https://www.city.hirado.nagasaki.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:48
42208,松浦市,長崎県,マツウラシ,,unknown,,,,,3,false,,https://matsuura.net/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:48
42209,対馬市,長崎県,ツシマシ,,unknown,,,,,3,false,,https://www.tusima.net/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:48
42210,壱岐市,長崎県,イキシ,,unknown,,,,,3,false,,https://www.city.iki.nagasaki.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:48
42211,五島市,長崎県,ゴトウシ,,unknown,,,https://www.city.goto.nagasaki.jp/news.rss,,3,false,,https://www.city.goto.nagasaki.jp/,guess,確認済,2026-05-27T23:00:00,20,,2026-05-27T23:43:49
42212,西海市,長崎県,サイカイシ,,unknown,,,,,3,false,,https://www.city.saikai.nagasaki.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:50
42213,雲仙市,長崎県,ウンゼンシ,,unknown,,,https://www.city.unzen.nagasaki.jp/new_list.xml,,3,false,,https://www.city.unzen.nagasaki.jp/,guess,確認済,2026-05-27T02:43:17,63,,2026-05-27T23:43:52
42214,南島原市,長崎県,ミナミシマバラシ,,unknown,,,,,3,false,,https://www.city.minamishimabara.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:54
42307,長与町,長崎県,ナガヨチョウ,,unknown,,,,,3,false,,http://www.nagayo.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:54
42308,時津町,長崎県,トギツチョウ,,unknown,,,,,3,false,,https://www.town.togitsu.nagasaki.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:55
42321,東彼杵町,長崎県,ヒガシソノギチョウ,,unknown,,,,,3,false,,https://www.town.higashisonogi.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:43:55
42322,川棚町,長崎県,カワタナチョウ,,unknown,,,https://www.kawatana.jp/atom.xml,,3,false,,https://www.kawatana.jp/,guess,確認済,2026-04-20T08:12:51,6,,2026-05-27T23:44:00
42323,波佐見町,長崎県,ハサミチョウ,,unknown,,,,,3,false,,https://www.town.hasami.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:01
42383,小値賀町,長崎県,オヂカチョウ,,unknown,,,,,3,false,,https://www.town.ojika.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:07
42391,佐々町,長崎県,サザチョウ,,unknown,,,,,3,false,,https://saza.net/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:08
42411,新上五島町,長崎県,シンカミゴトウチョウ,,unknown,,,,,3,false,,http://www.town.shinkamigoto.nagasaki.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:12
43000,熊本県,熊本県,クマモトケン,,unknown,,,,,3,false,prefecture_aggregate,,,,,,,
43100,熊本市,熊本県,クマモトシ,,unknown,,,,,3,false,,https://www.city.kumamoto.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:13
43202,八代市,熊本県,ヤツシロシ,,unknown,,,,,3,false,,https://www.city.yatsushiro.kumamoto.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:13
43203,人吉市,熊本県,ヒトヨシシ,,unknown,,,https://hitoyosi.com/feed/,,3,false,,https://hitoyosi.com/,guess,確認済,2026-05-01T00:00:00,12,,2026-05-27T23:44:21
43204,荒尾市,熊本県,アラオシ,,unknown,,,https://www.city.arao.lg.jp/oshirase/juyo/rss.xml,,3,false,,https://www.city.arao.lg.jp/,guess,確認済,2026-04-23T07:00:00,12,,2026-05-27T23:44:21
43205,水俣市,熊本県,ミナマタシ,,unknown,,,,,3,false,,https://www.city.minamata.kumamoto.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:24
43206,玉名市,熊本県,タマナシ,,unknown,,,https://www.city.tamana.lg.jp/rss/rc/1.xml,,3,false,,https://www.city.tamana.lg.jp/,guess,確認済,2026-05-26T08:30:07,10,,2026-05-27T23:44:28
43208,山鹿市,熊本県,ヤマガシ,,unknown,,,https://www.city.yamaga.kumamoto.jp/new_list.xml,,3,false,,https://www.city.yamaga.kumamoto.jp/,guess,確認済,2026-05-27T00:01:29,34,,2026-05-27T23:44:28
43210,菊池市,熊本県,キクチシ,,unknown,,,,,3,false,,https://www.city.kikuchi.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:29
43211,宇土市,熊本県,ウトシ,,unknown,,,https://www.city.uto.kumamoto.jp/rss/nrss.xml,,3,false,,https://www.city.uto.kumamoto.jp/,guess,確認済,2026-05-26T15:00:00,10,,2026-05-27T23:44:30
43212,上天草市,熊本県,カミアマクサシ,,unknown,,,,,3,false,,https://www.city.kamiamakusa.kumamoto.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:32
43213,宇城市,熊本県,ウキシ,,unknown,,,,,3,false,,https://www.city.uki.kumamoto.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:33
43214,阿蘇市,熊本県,アソシ,,unknown,,,https://www.city.aso.kumamoto.jp/rss/,,3,false,,https://www.city.aso.kumamoto.jp/,guess,確認済,2026-05-25T03:00:00,10,,2026-05-27T23:44:34
43215,天草市,熊本県,アマクサシ,,unknown,,,,,3,false,,https://www.city.amakusa.kumamoto.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:34
43216,合志市,熊本県,コウシシ,,unknown,,,,,3,false,,https://www.city.kousi.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:35
43348,美里町,熊本県,ミサトマチ,,unknown,,,https://www.town.kumamoto-misato.lg.jp/cgi-bin/feed.php?siteNew=1&displayRange=90,,3,false,,https://www.town.kumamoto-misato.lg.jp/,guess,確認済,2026-05-01T00:20:11,1,,2026-05-27T23:44:38
43364,玉東町,熊本県,ギョクトウマチ,,unknown,,,https://www.town.gyokuto.kumamoto.jp/new_list.xml,,3,false,,https://www.town.gyokuto.kumamoto.jp/,guess,確認済,2026-05-22T09:30:00,9,,2026-05-27T23:44:41
43367,南関町,熊本県,ナンカンマチ,,unknown,,,https://www.town.nankan.lg.jp/oshirase/rss.xml,,3,false,,https://www.town.nankan.lg.jp/,guess,確認済,2026-05-27T04:00:32,20,,2026-05-27T23:44:45
43368,長洲町,熊本県,ナガスマチ,,unknown,,,,,3,false,,https://www.town.nagasu.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:47
43369,和水町,熊本県,ナゴミマチ,,unknown,,,,,3,false,,https://www.town.nagomi.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:47
43403,大津町,熊本県,オオヅマチ,,unknown,,,https://www.town.ozu.kumamoto.jp/rss/10/list6.xml,,3,false,,https://www.town.ozu.kumamoto.jp/,guess,確認済,2026-04-29T23:30:00,73,,2026-05-27T23:44:48
43404,菊陽町,熊本県,キクヨウマチ,,unknown,,,https://www.town.kikuyo.lg.jp/new_list.xml,,3,false,,https://www.town.kikuyo.lg.jp/,guess,確認済,2026-05-29T01:00:00,49,,2026-05-27T23:44:53
43423,南小国町,熊本県,ミナミオグニマチ,,unknown,,,,,3,false,,https://www.town.minamioguni.lg.jp/top.html,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:55
43424,小国町,熊本県,オグニマチ,,unknown,,,,,3,false,,https://www.town.kumamoto-oguni.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:44:55
43425,産山村,熊本県,ウブヤマムラ,,unknown,,,,,3,false,,http://www.ubuyama.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:01
43428,高森町,熊本県,タカモリマチ,,unknown,,,,,3,false,,https://www.town.kumamoto-takamori.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:05
43432,西原村,熊本県,ニシハラムラ,,unknown,,,,,3,false,,https://www.vill.nishihara.kumamoto.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:05
43433,南阿蘇村,熊本県,ミナミアソムラ,,unknown,,,,,3,false,,https://www.vill.minamiaso.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:06
43441,御船町,熊本県,ミフネマチ,,unknown,,,https://www.town.mifune.kumamoto.jp/new_list/pub/rss.aspx,,3,false,,https://www.town.mifune.kumamoto.jp/,guess,確認済,2026-05-26T23:46:34,25,,2026-05-27T23:45:07
43442,嘉島町,熊本県,カシママチ,,unknown,,,,,3,false,,http://www.kasima.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:09
43443,益城町,熊本県,マシキマチ,,unknown,,,,,3,false,,https://masiki.net/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:10
43444,甲佐町,熊本県,コウサマチ,,unknown,,,https://www.town.kosa.lg.jp/rss/rc/999.xml,,3,false,,https://www.town.kosa.lg.jp/,guess,確認済,2026-05-27T08:03:48,10,,2026-05-27T23:45:10
43447,山都町,熊本県,ヤマトチョウ,,unknown,,,,,3,false,,https://www.town.kumamoto-yamato.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:13
43468,氷川町,熊本県,ヒカワチョウ,,unknown,,,https://www.town.hikawa.kumamoto.jp/new_list.xml,,3,false,,https://www.town.hikawa.kumamoto.jp/,guess,確認済,2026-05-27T06:48:24,20,,2026-05-27T23:45:16
43482,芦北町,熊本県,アシキタマチ,,unknown,,,,,3,false,,https://www.town.ashikita.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:18
43484,津奈木町,熊本県,ツナギマチ,,unknown,,,,,3,false,,https://www.town.tsunagi.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:18
43501,錦町,熊本県,ニシキマチ,,unknown,,,,,3,false,,https://www.town.kumamoto-nishiki.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:21
43505,多良木町,熊本県,タラギマチ,,unknown,,,,,3,false,,https://www.town.taragi.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:28
43506,湯前町,熊本県,ユノマエマチ,,unknown,,,https://www.town.yunomae.lg.jp/new_list.xml,,3,false,,https://www.town.yunomae.lg.jp/,guess,確認済,2026-05-27T23:19:53,28,,2026-05-27T23:45:30
43507,水上村,熊本県,ミズカミムラ,,unknown,,,,,3,false,,https://www.vill.mizukami.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:32
43510,相良村,熊本県,サガラムラ,,unknown,,,,,3,false,,https://www.vill.sagara.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:32
43511,五木村,熊本県,イツキムラ,,unknown,,,,,3,false,,https://www.ituki.net/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:32
43512,山江村,熊本県,ヤマエムラ,,unknown,,,,,3,false,,https://www.vill.yamae.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:35
43513,球磨村,熊本県,クマムラ,,unknown,,,,,3,false,,https://kuma.net/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:39
43514,あさぎり町,熊本県,アサギリチョウ,,unknown,,,https://www.town.asagiri.lg.jp/new_list.xml,,3,false,,https://www.town.asagiri.lg.jp/,guess,確認済,2026-05-21T06:56:12,15,,2026-05-27T23:45:42
43531,苓北町,熊本県,レイホクマチ,,unknown,,,,,3,false,,https://www.town.reihoku.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:44
44000,大分県,大分県,オオイタケン,,kaigiroku,https://ssp.kaigiroku.net/tenant/prefoita,prefoita,,,1,false,prefecture_aggregate; prefoita (DiscussNet central),,,,,,,
44201,大分市,大分県,オオイタシ,,unknown,,,https://www.city.oita.oita.jp/shinchakuichiran/shinchaku.xml,,3,false,,https://www.city.oita.oita.jp/,guess,確認済,2026-05-27T15:00:00,50,,2026-05-27T23:45:45
44202,別府市,大分県,ベップシ,,unknown,,,,,3,false,,https://www.city.beppu.oita.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:47
44203,中津市,大分県,ナカツシ,,unknown,,,,,3,false,,http://www.nakatu.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:49
44204,日田市,大分県,ヒタシ,,unknown,,,,,3,false,,https://www.city.hita.oita.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:49
44205,佐伯市,大分県,サイキシ,,unknown,,,https://www.city.saiki.oita.jp/new_list.xml,,3,false,,https://www.city.saiki.oita.jp/,guess,確認済,2026-05-27T23:10:47,81,,2026-05-27T23:45:52
44206,臼杵市,大分県,ウスキシ,,unknown,,,https://www.city.usuki.oita.jp/article/index.rss,,3,false,,https://www.city.usuki.oita.jp/,guess,確認済,2026-05-26T03:00:00,10,,2026-05-27T23:45:53
44207,津久見市,大分県,ツクミシ,,unknown,,,https://www.city.tsukumi.oita.jp/rss/10/list3.xml,,3,false,,https://www.city.tsukumi.oita.jp/,guess,確認済,2026-05-20T07:00:00,13,,2026-05-27T23:45:53
44208,竹田市,大分県,タケタシ,,unknown,,,https://www.city.taketa.oita.jp/cgi-bin/feed.php?siteNew=1,,3,false,,https://www.city.taketa.oita.jp/,guess,確認済,2026-05-24T04:24:09,20,,2026-05-27T23:45:54
44209,豊後高田市,大分県,ブンゴタカダシ,,unknown,,,https://www.city.bungotakada.oita.jp/rss/10/list6.xml,,3,false,,https://www.city.bungotakada.oita.jp/,guess,確認済,2026-05-17T15:00:00,3,,2026-05-27T23:45:55
44210,杵築市,大分県,キツキシ,,unknown,,,https://www.city.kitsuki.lg.jp/cgi-bin/feed.php?siteNew=1,,3,false,,https://www.city.kitsuki.lg.jp/,guess,確認済,2026-05-27T00:00:00,20,,2026-05-27T23:45:55
44211,宇佐市,大分県,ウサシ,,unknown,,,,,3,false,,https://www.city.usa.oita.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:55
44212,豊後大野市,大分県,ブンゴオオノシ,,unknown,,,,,3,false,,https://www.nihon.com/password,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:45:56
44213,由布市,大分県,ユフシ,,unknown,,,https://www.city.yufu.oita.jp/rss,,3,false,,https://www.city.yufu.oita.jp/,guess,確認済,2026-05-27T09:30:00,10,,2026-05-27T23:45:57
44214,国東市,大分県,クニサキシ,,unknown,,,https://www.city.kunisaki.oita.jp/rss/10/list6.xml,,3,false,,https://www.city.kunisaki.oita.jp/,guess,確認済,2026-05-14T03:00:00,93,,2026-05-27T23:45:59
44322,姫島村,大分県,ヒメシマムラ,,unknown,,,https://oita-himeshima.jp/rss/,,3,false,,https://oita-himeshima.jp/,guess,確認済,2021-11-30T03:56:14,2,,2026-05-27T23:46:00
44341,日出町,大分県,ヒジマチ,,unknown,,,https://www.town.hiji.lg.jp/cgi-bin/feed.php?siteNew=1&displayRange=90,,3,false,,https://www.town.hiji.lg.jp/,guess,確認済,2026-05-27T03:00:00,20,,2026-05-27T23:46:00
44461,九重町,大分県,ココノエマチ,,unknown,,,https://www.town.kokonoe.oita.jp/categories/kubun/article/index.rss,,3,false,,https://www.town.kokonoe.oita.jp/,guess,確認済,2026-05-27T23:30:00,10,,2026-05-27T23:46:01
44462,玖珠町,大分県,クスマチ,,unknown,,,,,3,false,,https://www.town.kusu.oita.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:46:03
45000,宮崎県,宮崎県,ミヤザキケン,,unknown,,,,,3,false,prefecture_aggregate,,,,,,,
45201,宮崎市,宮崎県,ミヤザキシ,,unknown,,,https://www.city.miyazaki.miyazaki.jp/news/rss.xml,,3,false,,https://www.city.miyazaki.miyazaki.jp/,guess,確認済,2026-05-27T02:03:51,20,,2026-05-27T23:46:08
45202,都城市,宮崎県,ミヤコノジョウシ,,unknown,,,https://www.city.miyakonojo.miyazaki.jp/rss/10/list1.xml,,3,false,,https://www.city.miyakonojo.miyazaki.jp/,guess,確認済,2026-05-27T00:00:00,100,,2026-05-27T23:46:10
45203,延岡市,宮崎県,ノベオカシ,,unknown,,,https://www.city.nobeoka.miyazaki.jp/rss/10/list6.xml,,3,false,,https://www.city.nobeoka.miyazaki.jp/,guess,確認済,2024-11-29T02:00:00,2,,2026-05-27T23:46:11
45204,日南市,宮崎県,ニチナンシ,,unknown,,,https://www.city.nichinan.lg.jp/cgi-bin/feed.php?siteNew=1&displayRange=90,,3,false,,https://www.city.nichinan.lg.jp/,guess,確認済,2026-05-27T15:00:00,20,,2026-05-27T23:46:12
45205,小林市,宮崎県,コバヤシシ,,unknown,,,https://www.city.kobayashi.lg.jp/cgi-bin/feed.php?displayCount=10&displayRange=90,,3,false,,https://www.city.kobayashi.lg.jp/,guess,確認済,2026-05-26T20:00:00,10,,2026-05-27T23:46:12
45206,日向市,宮崎県,ヒュウガシ,,unknown,,,,,3,false,,https://www.hyugacity.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:46:13
45207,串間市,宮崎県,クシマシ,,unknown,,,,,3,false,,http://www.kusima.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:46:13
45208,西都市,宮崎県,サイトシ,,unknown,,,https://www.city.saito.lg.jp/rss.xml,,3,false,,https://www.city.saito.lg.jp/,guess,確認済,2026-05-27T01:54:25,10,,2026-05-27T23:46:15
45209,えびの市,宮崎県,エビノシ,,unknown,,,https://www.city.ebino.lg.jp/cgi-bin/feed.php?type=rss_2.0,,3,false,,https://www.city.ebino.lg.jp/,guess,確認済,2026-05-26T23:25:00,20,,2026-05-27T23:46:16
45341,三股町,宮崎県,ミマタチョウ,,unknown,,,,,3,false,,https://www.town.mimata.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:46:16
