municipality_code,municipality_name,prefecture,population_total,population_15_29,population_65_plus,population_2015,households_total,births_annual,data_year,source_url
35211,長門市,山口県,32519,2841,14318,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
35212,柳井市,山口県,30799,3092,12004,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
35213,美祢市,山口県,23247,2322,9898,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
35215,周南市,山口県,137540,15953,44734,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
35216,山陽小野田市,山口県,60326,7664,20451,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
35305,周防大島町,山口県,14798,1104,8071,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
35321,和木町,山口県,6034,815,1646,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
35341,上関町,山口県,2342,128,1321,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
35343,田布施町,山口県,14483,1518,5230,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
35344,平生町,山口県,11914,1179,5138,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
35502,阿武町,山口県,3055,173,1521,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36000,徳島県,徳島県,719559,82532,238346,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36201,徳島市,徳島県,252391,30955,70811,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36202,鳴門市,徳島県,54622,6437,19121,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36203,小松島市,徳島県,36149,4285,12528,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36204,阿南市,徳島県,69470,8494,23131,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36205,吉野川市,徳島県,38772,3907,14666,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36206,阿波市,徳島県,34713,3561,13202,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36207,美馬市,徳島県,28055,2707,10953,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36208,三好市,徳島県,23605,1771,10868,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36301,勝浦町,徳島県,4837,516,2128,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36302,上勝町,徳島県,1380,80,772,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36321,佐那河内村,徳島県,2058,148,986,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36341,石井町,徳島県,24833,2861,8199,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36342,神山町,徳島県,4647,318,2525,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36368,那賀町,徳島県,7367,490,3808,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36383,牟岐町,徳島県,3743,227,2016,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36387,美波町,徳島県,6222,478,3071,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36388,海陽町,徳島県,8358,711,3873,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36401,松茂町,徳島県,14583,2067,3916,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36402,北島町,徳島県,22745,2932,5799,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36403,藍住町,徳島県,35246,4797,8993,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36404,板野町,徳島県,13042,1596,4375,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36405,上板町,徳島県,11384,1268,4040,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36468,つるぎ町,徳島県,7715,630,3596,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
36489,東みよし町,徳島県,13622,1296,4969,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37000,香川県,香川県,950244,118157,296533,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37201,高松市,香川県,417496,53120,115270,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37202,丸亀市,香川県,109513,14624,31435,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37203,坂出市,香川県,50624,5907,18171,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37204,善通寺市,香川県,31631,5031,9666,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37205,観音寺市,香川県,57438,6802,19433,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37206,さぬき市,香川県,47003,5774,17369,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37207,東かがわ市,香川県,28279,2761,11990,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37208,三豊市,香川県,61857,7098,22573,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37322,土庄町,香川県,12846,979,5528,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37324,小豆島町,香川県,13870,1173,6117,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37341,三木町,香川県,26878,3298,8445,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37364,直島町,香川県,3103,430,1027,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37386,宇多津町,香川県,18699,2955,3964,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37387,綾川町,香川県,22693,2543,8188,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37403,琴平町,香川県,8468,969,3471,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37404,多度津町,香川県,22445,2964,7244,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
37406,まんのう町,香川県,17401,1729,6642,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38000,愛媛県,愛媛県,1334841,156470,434279,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38201,松山市,愛媛県,511192,68692,139574,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38202,今治市,愛媛県,151672,16728,53977,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38203,宇和島市,愛媛県,70809,6346,28193,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38204,八幡浜市,愛媛県,31987,2681,13094,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38205,新居浜市,愛媛県,115938,13931,37325,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38206,西条市,愛媛県,104791,11817,34403,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38207,大洲市,愛媛県,40575,4020,14954,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38210,伊予市,愛媛県,35133,3907,11996,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38213,四国中央市,愛媛県,82754,8871,26658,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38214,西予市,愛媛県,35388,2729,15578,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38215,東温市,愛媛県,33903,4878,10216,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38356,上島町,愛媛県,6509,973,2953,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38386,久万高原町,愛媛県,7404,514,3655,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38401,松前町,愛媛県,29630,3548,9267,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38402,砥部町,愛媛県,20480,2424,6987,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38422,内子町,愛媛県,15322,1410,6267,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38442,伊方町,愛媛県,8397,642,3979,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38484,松野町,愛媛県,3674,274,1733,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38488,鬼北町,愛媛県,9682,714,4528,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
38506,愛南町,愛媛県,19601,1371,8942,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39000,高知県,高知県,691527,79296,241787,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39201,高知市,高知県,326545,42131,95909,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39202,室戸市,高知県,11742,635,6040,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39203,安芸市,高知県,16243,1471,6638,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39204,南国市,高知県,46664,6423,14850,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39205,土佐市,高知県,25732,2994,9463,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39206,須崎市,高知県,20590,2316,8356,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39208,宿毛市,高知県,19033,1523,7367,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39209,土佐清水市,高知県,12388,757,6259,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39210,四万十市,高知県,32694,3070,12018,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39211,香南市,高知県,32207,4191,10452,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39212,香美市,高知県,26513,3830,10123,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39301,東洋町,高知県,2194,154,1116,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39302,奈半利町,高知県,3034,260,1418,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39303,田野町,高知県,2498,197,1060,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39304,安田町,高知県,2370,175,1081,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39305,北川村,高知県,1146,111,505,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39306,馬路村,高知県,745,56,305,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39307,芸西村,高知県,3694,368,1489,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39341,本山町,高知県,3261,262,1560,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39344,大豊町,高知県,3252,144,1907,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39363,土佐町,高知県,3753,263,1801,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39364,大川村,高知県,366,35,150,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39386,いの町,高知県,21374,2049,8404,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39387,仁淀川町,高知県,4827,270,2685,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39401,中土佐町,高知県,6002,404,2895,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39402,佐川町,高知県,12323,1161,5058,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39403,越知町,高知県,5187,420,2441,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39405,梼原町,高知県,3307,310,1531,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39410,日高村,高知県,4812,481,2073,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39411,津野町,高知県,5291,366,2388,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39412,四万十町,高知県,15607,1203,6979,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39424,大月町,高知県,4434,308,2176,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39427,三原村,高知県,1437,115,676,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
39428,黒潮町,高知県,10262,843,4614,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40000,福岡県,福岡県,5135214,731727,1395142,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40100,北九州市,福岡県,939029,123272,286177,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40130,福岡市,福岡県,1612392,270487,338930,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40202,大牟田市,福岡県,111281,12628,41290,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40203,久留米市,福岡県,303316,39978,80051,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40204,直方市,福岡県,56212,6916,19005,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40205,飯塚市,福岡県,126364,17825,39727,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40206,田川市,福岡県,46203,5954,15939,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40207,柳川市,福岡県,64475,8537,21580,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40210,八女市,福岡県,60608,6896,22037,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40211,筑後市,福岡県,48827,6730,13329,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40212,大川市,福岡県,32988,4516,11791,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40213,行橋市,福岡県,71426,9114,21649,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40214,豊前市,福岡県,24391,2688,9127,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40215,中間市,福岡県,40362,5003,15106,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40216,小郡市,福岡県,59360,8757,16834,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40217,筑紫野市,福岡県,103311,14784,26417,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40218,春日市,福岡県,111023,16842,24377,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40219,大野城市,福岡県,102085,14645,22374,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40220,宗像市,福岡県,97095,13232,28276,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40221,太宰府市,福岡県,73164,9844,20332,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40223,古賀市,福岡県,58786,8245,16247,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40224,福津市,福岡県,67033,7703,18887,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40225,うきは市,福岡県,27981,2856,9876,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40226,宮若市,福岡県,26298,3169,9644,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40227,嘉麻市,福岡県,35473,3843,14340,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40228,朝倉市,福岡県,50273,5875,17523,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40229,みやま市,福岡県,35861,3904,13749,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40230,糸島市,福岡県,98877,12766,29578,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40231,那珂川市,福岡県,50112,7096,11704,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40341,宇美町,福岡県,37671,4925,10408,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40342,篠栗町,福岡県,31209,4441,7985,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40343,志免町,福岡県,46377,6215,11034,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40344,須恵町,福岡県,28628,3645,7847,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40345,新宮町,福岡県,32927,4658,6024,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40348,久山町,福岡県,9068,1196,2471,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40349,粕屋町,福岡県,48190,7158,8514,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40381,芦屋町,福岡県,13545,2179,4363,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40382,水巻町,福岡県,28114,3559,9305,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40383,岡垣町,福岡県,31007,3644,10309,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40384,遠賀町,福岡県,18723,2253,6497,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40401,小竹町,福岡県,7151,811,3021,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40402,鞍手町,福岡県,15080,1603,5915,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40421,桂川町,福岡県,12878,1540,4523,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40447,筑前町,福岡県,29591,3655,9238,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40448,東峰村,福岡県,1899,151,869,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40503,大刀洗町,福岡県,15521,2150,4351,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40522,大木町,福岡県,13820,1782,4036,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40544,広川町,福岡県,19969,2707,6002,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40601,香春町,福岡県,10191,996,4238,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40602,添田町,福岡県,8801,789,3926,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40604,糸田町,福岡県,8407,929,3215,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40605,川崎町,福岡県,15176,1707,5932,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40608,大任町,福岡県,5008,550,1948,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40609,赤村,福岡県,2774,276,1119,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40610,福智町,福岡県,21398,2417,8066,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40621,苅田町,福岡県,37684,6004,8879,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40625,みやこ町,福岡県,18825,1973,7915,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40642,吉富町,福岡県,6536,828,2115,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40646,上毛町,福岡県,7251,724,2615,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
40647,築上町,福岡県,17189,2157,6566,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41000,佐賀県,佐賀県,811442,106117,246061,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41201,佐賀市,佐賀県,233301,32462,64802,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41202,唐津市,佐賀県,117373,14380,38363,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41203,鳥栖市,佐賀県,74196,11323,17938,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41204,多久市,佐賀県,18295,2067,6753,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41205,伊万里市,佐賀県,52629,6185,16919,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41206,武雄市,佐賀県,47914,5886,15064,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41207,鹿島市,佐賀県,27892,3417,9141,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41208,小城市,佐賀県,43952,5966,12599,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41209,嬉野市,佐賀県,25848,2967,9219,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41210,神埼市,佐賀県,31022,4240,9762,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41327,吉野ヶ里町,佐賀県,16323,2569,3970,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41341,基山町,佐賀県,17250,2372,5344,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41345,上峰町,佐賀県,9286,1308,2422,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41346,みやき町,佐賀県,25511,2898,8842,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41387,玄海町,佐賀県,5609,803,1774,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41401,有田町,佐賀県,19010,2048,6717,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41423,大町町,佐賀県,6293,682,2566,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41424,江北町,佐賀県,9566,1224,2723,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41425,白石町,佐賀県,22051,2412,7984,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
41441,太良町,佐賀県,8121,908,3159,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42000,長崎県,長崎県,1312317,156023,430353,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42201,長崎市,長崎県,409118,51576,132604,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42202,佐世保市,長崎県,243223,31249,77173,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42203,島原市,長崎県,43338,4226,15523,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42204,諫早市,長崎県,133852,16513,40900,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42205,大村市,長崎県,95397,13476,24034,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42207,平戸市,長崎県,29365,2472,12151,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42208,松浦市,長崎県,21271,2214,7843,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42209,対馬市,長崎県,28502,2354,10989,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42210,壱岐市,長崎県,24948,2181,9640,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42211,五島市,長崎県,34391,2683,14002,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42212,西海市,長崎県,26275,2794,10182,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42213,雲仙市,長崎県,41096,4188,14677,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42214,南島原市,長崎県,42330,3477,17109,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42307,長与町,長崎県,40780,5468,11105,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42308,時津町,長崎県,29339,4237,7859,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42321,東彼杵町,長崎県,7721,699,2991,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42322,川棚町,長崎県,13377,1542,4411,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42323,波佐見町,長崎県,14291,1613,4598,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42383,小値賀町,長崎県,2288,107,1162,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42391,佐々町,長崎県,13912,1749,3922,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
42411,新上五島町,長崎県,17503,1205,7478,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43000,熊本県,熊本県,1738301,220961,540538,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43100,熊本市,熊本県,738865,109888,191066,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43202,八代市,熊本県,123067,14951,42131,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43203,人吉市,熊本県,31108,2839,11649,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43204,荒尾市,熊本県,50832,5901,18248,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43205,水俣市,熊本県,23557,2161,9624,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43206,玉名市,熊本県,64292,8209,21983,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43208,山鹿市,熊本県,49025,5168,18601,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43210,菊池市,熊本県,46416,5632,15807,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43211,宇土市,熊本県,36122,4660,10885,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43212,上天草市,熊本県,24563,2021,10321,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43213,宇城市,熊本県,57032,6594,19919,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43214,阿蘇市,熊本県,24930,2565,10051,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43215,天草市,熊本県,75783,6216,31011,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
43216,合志市,熊本県,61772,8071,14960,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
