municipality_code,financial_capability_index,real_debt_service_ratio_pct,taxable_income_per_capita_yen,homeownership_rate_pct,crime_rate_per_1000,doctors_per_100k,ssds_hospital_count,unemployment_rate_pct,tertiary_industry_pct,dwelling_area_sqm,day_night_pop_ratio,school_count,nursery_children,ssds_data_year,ssds_source_url
11383,0.5,8.3,2816157,75.3,8.76,37.4,0,4.6,52.1,119.12,90.2,5,228,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
11385,0.77,8.7,2953528,78.9,14.14,52.7,0,4.8,57.7,108.73,87.2,7,555,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
11408,0.81,3.4,2902831,84.4,14.83,80.3,2,4.8,61.6,113.96,99.3,9,688,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
11442,0.61,6.0,3228560,78.1,15.93,35.1,0,4.0,73.2,99.83,81.4,7,352,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
11464,0.75,7.4,3221412,82.6,12.02,54.7,1,3.9,69.5,105.61,91.3,10,491,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
11465,0.63,5.9,3112430,88.0,14.33,81.4,3,3.9,68.0,105.0,79.5,5,401,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12100,0.91,11.2,3976965,58.3,19.02,318.8,48,4.0,79.4,79.14,98.1,170,13912,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12101,,,,46.9,28.79,870.9,19,3.9,79.6,70.04,122.3,30,2813,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12102,,,,58.0,13.96,100.4,4,4.0,79.1,79.53,79.8,31,2145,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12103,,,,60.3,18.61,152.6,6,4.2,80.9,78.96,93.8,25,2257,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12104,,,,61.7,18.94,142.9,6,4.9,76.3,89.58,87.2,28,2066,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12105,,,,70.9,14.29,217.1,7,3.5,77.7,98.42,81.1,24,1910,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12106,,,,63.9,15.79,235.0,6,3.8,82.3,70.36,115.8,32,2721,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12202,0.61,12.0,3008126,78.6,14.75,104.4,5,4.9,58.3,109.24,99.1,16,906,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12203,1.08,1.6,4117804,48.1,15.87,148.0,12,3.5,79.8,68.22,80.8,61,6884,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12204,0.94,2.9,3890436,59.8,14.68,167.2,22,3.6,79.8,76.82,84.4,83,10316,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12205,0.56,5.5,2980772,75.6,13.31,261.3,5,3.7,77.7,102.86,102.9,13,578,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12206,0.86,3.8,3586475,63.2,15.49,245.3,11,3.5,70.8,102.01,97.8,33,1821,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12207,0.88,1.4,3728787,59.0,14.31,164.4,19,4.0,79.1,78.67,82.4,69,6538,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12208,0.84,4.8,3202916,77.1,16.74,139.5,8,3.8,69.5,102.84,94.5,32,1736,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12210,0.8,10.6,3120593,76.9,17.99,134.8,8,5.0,68.2,106.6,95.2,18,1365,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12211,1.29,8.6,3436801,54.1,17.04,434.1,6,3.8,77.0,85.57,121.9,29,2331,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12212,0.91,1.4,3607225,79.9,12.12,243.6,6,4.1,76.7,103.21,85.8,34,1958,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12213,0.69,3.1,3015223,70.6,25.13,219.9,2,5.1,70.2,102.77,99.6,12,490,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12215,0.49,8.9,3012564,77.4,16.91,495.7,5,4.3,58.2,116.31,93.8,20,1709,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12216,0.92,7.7,4099949,58.0,15.58,211.7,6,3.6,79.3,77.02,90.3,24,2085,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12217,0.94,2.3,3878365,66.9,15.68,284.9,18,3.6,79.6,88.04,91.8,68,6133,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12218,0.47,7.0,2894171,68.3,18.14,165.4,1,5.5,74.3,99.82,95.7,6,253,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12219,1.05,5.3,3403861,69.0,20.0,204.1,13,3.8,66.0,97.9,95.1,62,2488,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12220,0.94,1.1,4154201,67.7,12.57,97.1,6,3.1,79.3,89.2,78.7,28,4193,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12221,0.94,5.9,3739808,64.3,14.86,182.5,10,3.6,76.8,85.86,85.6,31,2248,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12222,0.79,1.6,3732037,69.9,12.96,89.6,8,4.0,79.9,95.91,81.3,19,1815,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12223,0.51,9.4,3079718,70.7,13.64,1525.7,7,2.7,76.5,95.52,103.6,10,158,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12224,0.76,4.7,3422727,71.2,13.63,161.9,5,3.9,77.3,86.71,80.7,14,1107,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12225,1.03,3.3,3311292,66.4,16.82,105.8,4,3.5,63.3,100.74,98.0,20,997,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12226,0.91,8.2,3066595,81.8,13.52,96.6,3,3.2,63.4,113.51,94.6,11,550,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12227,1.46,8.2,4810569,48.3,16.19,416.7,6,3.0,84.5,68.83,96.0,27,2761,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12228,0.79,1.8,3600187,77.4,14.54,134.6,4,4.7,78.2,101.6,83.4,17,994,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12229,1.09,2.5,3505016,73.0,14.98,111.1,1,3.3,67.0,106.32,95.5,12,1029,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12230,0.65,6.5,2910498,80.5,21.27,54.9,4,4.5,64.0,105.14,84.8,13,933,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12231,1.04,0.2,3992399,88.1,16.61,293.3,3,2.9,78.5,110.15,90.6,27,1645,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12232,0.87,4.4,3781674,82.7,14.64,108.9,3,3.5,74.9,104.96,83.6,14,943,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12233,0.79,7.4,3046930,69.6,15.54,96.5,2,4.3,68.7,98.19,86.6,10,650,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12234,0.31,8.8,2706541,92.7,8.18,69.8,3,3.2,65.3,121.69,90.5,12,381,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12235,0.48,6.4,3044108,85.0,16.18,99.9,3,4.5,58.6,125.13,95.5,13,863,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12236,0.52,8.5,2979782,83.8,13.24,142.4,6,4.2,62.8,120.54,92.1,22,1684,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12237,0.49,6.6,2890770,88.4,17.73,144.5,1,4.8,62.4,121.45,89.5,15,746,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12238,0.41,7.0,2876016,89.3,18.6,92.8,2,6.5,68.0,125.09,89.6,12,778,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12239,0.61,8.9,3251858,82.4,14.0,145.4,2,4.2,70.8,112.97,76.6,10,589,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12322,0.78,5.8,3152718,68.7,21.02,67.5,1,5.1,80.1,95.09,86.5,3,262,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12329,0.56,5.0,2919275,84.5,10.38,44.7,1,6.5,77.3,114.41,75.9,5,89,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12342,0.42,4.2,2908094,,13.07,17.2,0,5.3,61.7,,87.0,3,124,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12347,0.56,5.7,3877124,88.3,10.12,138.3,1,3.2,58.9,147.64,101.6,4,286,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12349,0.44,6.1,3064009,93.9,9.68,60.5,1,3.5,53.4,132.1,82.5,2,272,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12403,0.44,7.4,2856691,87.4,23.36,102.5,1,4.9,59.1,116.55,87.9,4,122,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12409,0.98,6.6,5252663,,14.08,170.6,1,3.8,58.0,,161.1,2,152,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12410,0.46,5.8,2991586,88.2,13.91,49.8,1,3.8,58.7,121.13,87.7,7,588,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12421,0.55,5.1,3415103,,26.65,75.6,0,4.2,70.6,,88.8,3,374,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12422,0.4,6.2,2758633,,13.91,14.8,0,4.8,64.1,,83.8,2,139,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12423,0.52,9.0,2974791,,17.03,50.7,0,4.7,67.4,,81.9,4,323,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12424,0.46,4.5,2905998,,14.56,48.5,0,5.0,60.9,,83.0,4,287,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12426,0.54,6.1,2872212,,17.11,312.5,2,5.5,63.6,,107.0,3,96,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12427,0.42,6.1,2687395,,9.86,27.8,0,4.9,64.8,,99.9,2,140,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12441,0.42,4.1,2670678,,16.09,247.6,2,4.4,66.4,,107.7,4,207,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12443,0.41,4.2,3037184,,20.22,72.7,0,4.6,74.6,,86.4,3,124,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
12463,0.28,9.7,2712890,,13.01,143.0,1,2.9,69.5,,86.9,2,50,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
13100,,-2.9,5386476,41.0,15.74,398.1,416,3.5,81.9,60.04,126.8,1367,151888,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
13101,,-0.6,11212575,32.8,67.25,2901.9,15,1.9,87.1,56.03,1355.4,25,764,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
13102,,0.0,7808192,43.3,20.83,998.9,4,2.4,85.0,52.98,374.4,21,3510,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
13103,,-1.4,13967976,39.6,21.9,1293.0,12,2.7,86.1,62.08,373.4,43,4248,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
13104,,-3.2,6205126,33.4,31.01,1399.0,13,3.8,85.1,51.88,227.1,46,5023,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
13105,,-4.4,7072287,43.4,10.09,2005.7,9,2.6,85.6,59.78,147.3,51,3668,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
13106,,-2.7,4822493,39.2,26.82,236.0,8,3.4,79.7,55.42,145.3,28,2313,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
13107,,-1.2,4235139,37.8,14.82,305.1,13,3.4,78.7,55.86,103.6,38,4860,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
13108,,-3.5,4986030,44.2,12.81,280.6,20,3.3,81.0,56.37,120.9,71,10123,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
13109,,-4.4,5570001,39.7,11.87,414.2,15,3.0,82.2,54.22,137.8,47,7802,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
