municipality_code,year,population
01633,2045,3644
01633,2050,3462
01633,2055,3292
01633,2060,3139
01633,2065,3001
01633,2070,2847
01634,2025,4705
01634,2030,4470
01634,2035,4251
01634,2040,4038
01634,2045,3845
01634,2050,3627
01634,2055,3428
01634,2060,3233
01634,2065,3032
01634,2070,2842
01635,2025,5160
01635,2030,4742
01635,2035,4360
01635,2040,3970
01635,2045,3626
01635,2050,3278
01635,2055,2943
01635,2060,2657
01635,2065,2387
01635,2070,2146
01636,2025,8874
01636,2030,8254
01636,2035,7672
01636,2040,7107
01636,2045,6530
01636,2050,5988
01636,2055,5457
01636,2060,4965
01636,2065,4510
01636,2070,4068
01637,2025,17209
01637,2030,16487
01637,2035,15798
01637,2040,15133
01637,2045,14395
01637,2050,13559
01637,2055,12704
01637,2060,11826
01637,2065,10905
01637,2070,10004
01638,2025,3762
01638,2030,3632
01638,2035,3479
01638,2040,3361
01638,2045,3222
01638,2050,3082
01638,2055,2898
01638,2060,2737
01638,2065,2562
01638,2070,2408
01639,2025,2892
01639,2030,2765
01639,2035,2630
01639,2040,2490
01639,2045,2355
01639,2050,2212
01639,2055,2072
01639,2060,1930
01639,2065,1797
01639,2070,1681
01641,2025,4881
01641,2030,4482
01641,2035,4143
01641,2040,3824
01641,2045,3503
01641,2050,3206
01641,2055,2943
01641,2060,2686
01641,2065,2460
01641,2070,2246
01642,2025,6171
01642,2030,5570
01642,2035,4980
01642,2040,4408
01642,2045,3899
01642,2050,3387
01642,2055,2953
01642,2060,2562
01642,2065,2216
01642,2070,1913
01643,2025,25470
01643,2030,24350
01643,2035,23090
01643,2040,21785
01643,2045,20404
01643,2050,18974
01643,2055,17556
01643,2060,16184
01643,2065,14766
01643,2070,13420
01644,2025,5812
01644,2030,5219
01644,2035,4627
01644,2040,4085
01644,2045,3606
01644,2050,3146
01644,2055,2707
01644,2060,2363
01644,2065,2032
01644,2070,1751
01645,2025,2993
01645,2030,2744
01645,2035,2503
01645,2040,2280
01645,2045,2087
01645,2050,1911
01645,2055,1734
01645,2060,1582
01645,2065,1439
01645,2070,1305
01646,2025,6555
01646,2030,5906
01646,2035,5259
01646,2040,4659
01646,2045,4126
01646,2050,3612
01646,2055,3183
01646,2060,2803
01646,2065,2446
01646,2070,2135
01647,2025,5776
01647,2030,5250
01647,2035,4782
01647,2040,4386
01647,2045,4011
01647,2050,3661
01647,2055,3353
01647,2060,3072
01647,2065,2807
01647,2070,2580
01648,2025,2017
01648,2030,1840
01648,2035,1666
01648,2040,1520
01648,2045,1379
01648,2050,1258
01648,2055,1143
01648,2060,1043
01648,2065,947
01648,2070,858
01649,2025,3884
01649,2030,3435
01649,2035,3026
01649,2040,2671
01649,2045,2337
01649,2050,2029
01649,2055,1767
01649,2060,1547
01649,2065,1362
01649,2070,1172
01661,2025,17713
01661,2030,16448
01661,2035,15060
01661,2040,13590
01661,2045,12073
01661,2050,10586
01661,2055,9244
01661,2060,8016
01661,2065,6879
01661,2070,5863
01662,2025,9485
01662,2030,8537
01662,2035,7621
01662,2040,6754
01662,2045,5926
01662,2050,5140
01662,2055,4455
01662,2060,3834
01662,2065,3271
01662,2070,2795
01663,2025,5110
01663,2030,4727
01663,2035,4326
01663,2040,3947
01663,2045,3542
01663,2050,3171
01663,2055,2830
01663,2060,2519
01663,2065,2232
01663,2070,1970
01664,2025,5890
01664,2030,5376
01664,2035,4915
01664,2040,4495
01664,2045,4056
01664,2050,3649
01664,2055,3279
01664,2060,2937
01664,2065,2616
01664,2070,2313
01665,2025,6176
01665,2030,5538
01665,2035,4929
01665,2040,4343
01665,2045,3796
01665,2050,3270
01665,2055,2790
01665,2060,2394
01665,2065,2031
01665,2070,1725
01667,2025,2609
01667,2030,2470
01667,2035,2355
01667,2040,2221
01667,2045,2082
01667,2050,1933
01667,2055,1791
01667,2060,1648
01667,2065,1507
01667,2070,1376
01668,2025,6371
01668,2030,5508
01668,2035,4724
01668,2040,3997
01668,2045,3368
01668,2050,2789
01668,2055,2292
01668,2060,1881
01668,2065,1522
01668,2070,1214
01691,2025,11140
01691,2030,10410
01691,2035,9695
01691,2040,9009
01691,2045,8267
01691,2050,7511
01691,2055,6819
01691,2060,6162
01691,2065,5543
01691,2070,4992
01692,2025,21653
01692,2030,20772
01692,2035,19808
01692,2040,18793
01692,2045,17678
01692,2050,16393
01692,2055,15166
01692,2060,13920
01692,2065,12679
01692,2070,11483
01693,2025,4982
01693,2030,4675
01693,2035,4341
01693,2040,4048
01693,2045,3778
01693,2050,3492
01693,2055,3203
01693,2060,2926
01693,2065,2675
01693,2070,2432
01694,2025,4299
01694,2030,3799
01694,2035,3325
01694,2040,2880
01694,2045,2470
01694,2050,2088
01694,2055,1728
01694,2060,1429
01694,2065,1167
01694,2070,937
02201,2025,265974
02201,2030,248844
02201,2035,231223
02201,2040,213188
02201,2045,195176
02201,2050,177583
02201,2055,160987
02201,2060,144482
02201,2065,128606
02201,2070,113775
02202,2025,165264
02202,2030,155365
02202,2035,145141
02202,2040,134694
02202,2045,124061
02202,2050,113759
02202,2055,103970
02202,2060,94209
02202,2065,84838
02202,2070,76145
02203,2025,218262
02203,2030,206455
02203,2035,193777
02203,2040,180721
02203,2045,167548
02203,2050,154434
02203,2055,141790
02203,2060,129103
02203,2065,116685
02203,2070,104778
02204,2025,30265
02204,2030,27779
02204,2035,25246
02204,2040,22719
02204,2045,20262
02204,2050,17874
02204,2055,15695
02204,2060,13647
02204,2065,11742
02204,2070,10006
02205,2025,50909
02205,2030,46587
02205,2035,42295
02205,2040,38144
02205,2045,34072
02205,2050,30115
02205,2055,26451
02205,2060,22928
02205,2065,19675
02205,2070,16798
02206,2025,57301
02206,2030,53782
02206,2035,50139
02206,2040,46427
02206,2045,42563
02206,2050,38839
02206,2055,35358
02206,2060,31968
02206,2065,28760
02206,2070,25656
02207,2025,37281
02207,2030,35476
02207,2035,33702
02207,2040,31797
02207,2045,29760
02207,2050,27624
02207,2055,25526
02207,2060,23415
02207,2065,21349
02207,2070,19325
02208,2025,49475
02208,2030,45697
02208,2035,41852
02208,2040,37990
02208,2045,34172
02208,2050,30497
02208,2055,27035
02208,2060,23772
02208,2065,20733
02208,2070,17943
02209,2025,28133
02209,2030,25243
02209,2035,22521
02209,2040,19942
02209,2045,17498
02209,2050,15173
02209,2055,13109
02209,2060,11212
02209,2065,9509
02209,2070,7997
02210,2025,30379
02210,2030,28032
02210,2035,25711
02210,2040,23436
02210,2045,21184
02210,2050,19065
02210,2055,17122
02210,2060,15237
02210,2065,13459
02210,2070,11788
02301,2025,9279
02301,2030,8240
02301,2035,7224
02301,2040,6251
02301,2045,5349
02301,2050,4506
02301,2055,3805
02301,2060,3184
02301,2065,2659
02301,2070,2177
02303,2025,1941
02303,2030,1620
02303,2035,1331
02303,2040,1063
02303,2045,842
02303,2050,663
02303,2055,510
02303,2060,392
02303,2065,307
02303,2070,239
02304,2025,2294
02304,2030,2032
02304,2035,1788
02304,2040,1555
02304,2045,1337
02304,2050,1136
02304,2055,961
02304,2060,802
02304,2065,662
02304,2070,548
02307,2025,4451
02307,2030,3750
02307,2035,3129
02307,2040,2577
02307,2045,2081
02307,2050,1672
02307,2055,1324
02307,2060,1039
02307,2065,807
02307,2070,610
02321,2025,8226
02321,2030,7200
02321,2035,6259
02321,2040,5390
02321,2045,4581
02321,2050,3829
02321,2055,3170
02321,2060,2596
02321,2065,2090
02321,2070,1688
02323,2025,6812
02323,2030,5782
02323,2035,4857
02323,2040,4020
02323,2045,3295
02323,2050,2679
02323,2055,2150
02323,2060,1706
02323,2065,1337
02323,2070,1040
02343,2025,1436
02343,2030,1255
02343,2035,1099
02343,2040,953
02343,2045,825
02343,2050,718
02343,2055,615
02343,2060,542
02343,2065,468
02343,2070,409
02362,2025,7596
02362,2030,6681
02362,2035,5807
02362,2040,4987
02362,2045,4246
02362,2050,3573
02362,2055,2990
02362,2060,2476
02362,2065,2026
02362,2070,1645
02367,2025,6752
02367,2030,6235
02367,2035,5734
02367,2040,5237
02367,2045,4775
02367,2050,4298
02367,2055,3869
02367,2060,3471
02367,2065,3096
02367,2070,2739
02381,2025,11534
02381,2030,10375
02381,2035,9238
02381,2040,8138
02381,2045,7090
02381,2050,6097
02381,2055,5236
02381,2060,4410
02381,2065,3665
02381,2070,3030
02384,2025,10730
02384,2030,9654
02384,2035,8571
02384,2040,7575
02384,2045,6646
02384,2050,5776
02384,2055,5004
02384,2060,4287
02384,2065,3636
02384,2070,3039
02387,2025,8399
02387,2030,7229
02387,2035,6150
02387,2040,5162
02387,2045,4286
02387,2050,3491
02387,2055,2814
02387,2060,2249
02387,2065,1798
02387,2070,1411
02401,2025,10979
02401,2030,9953
02401,2035,8937
02401,2040,7962
02401,2045,7016
02401,2050,6112
02401,2055,5321
02401,2060,4555
02401,2065,3883
02401,2070,3280
02402,2025,14592
02402,2030,13160
02402,2035,11784
02402,2040,10429
02402,2045,9129
02402,2050,7966
02402,2055,6883
02402,2060,5941
02402,2065,5060
02402,2070,4308
02405,2025,11364
02405,2030,10995
02405,2035,10566
02405,2040,10125
02405,2045,9645
02405,2050,9160
02405,2055,8721
02405,2060,8255
02405,2065,7809
02405,2070,7354
02406,2025,3842
02406,2030,3516
02406,2035,3193
02406,2040,2893
02406,2045,2586
02406,2050,2304
02406,2055,2041
02406,2060,1801
02406,2065,1580
02406,2070,1365
02408,2025,15277
02408,2030,13991
02408,2035,12701
02408,2040,11471
02408,2045,10271
02408,2050,9126
02408,2055,8100
02408,2060,7124
02408,2065,6255
02408,2070,5453
02411,2025,10175
02411,2030,9627
02411,2035,9074
02411,2040,8442
02411,2045,7776
02411,2050,7099
02411,2055,6447
02411,2060,5843
02411,2065,5254
02411,2070,4692
02412,2025,23657
02412,2030,23058
02412,2035,22232
02412,2040,21260
02412,2045,20145
02412,2050,18918
02412,2055,17722
02412,2060,16457
02412,2065,15196
02412,2070,13912
02423,2025,4137
02423,2030,3656
02423,2035,3210
02423,2040,2796
02423,2045,2394
02423,2050,2014
02423,2055,1691
02423,2060,1417
02423,2065,1173
02423,2070,952
02424,2025,5567
02424,2030,5003
02424,2035,4453
02424,2040,3982
02424,2045,3504
02424,2050,3050
02424,2055,2658
02424,2060,2298
02424,2065,1965
02424,2070,1681
02425,2025,1446
02425,2030,1279
02425,2035,1130
02425,2040,989
02425,2045,851
02425,2050,744
02425,2055,643
02425,2060,555
02425,2065,473
02425,2070,403
02426,2025,1542
02426,2030,1330
02426,2035,1117
02426,2040,928
02426,2045,757
02426,2050,608
02426,2055,486
02426,2060,388
02426,2065,306
02426,2070,240
02441,2025,8000
02441,2030,7105
02441,2035,6250
02441,2040,5448
02441,2045,4715
02441,2050,4044
02441,2055,3445
02441,2060,2920
02441,2065,2461
02441,2070,2057
02442,2025,14981
02442,2030,13503
02442,2035,12070
02442,2040,10656
02442,2045,9320
02442,2050,8043
02442,2055,6940
02442,2060,5934
02442,2065,5028
02442,2070,4262
02443,2025,4891
02443,2030,4332
02443,2035,3802
02443,2040,3297
02443,2045,2830
02443,2050,2395
02443,2055,2036
02443,2060,1710
02443,2065,1437
02443,2070,1200
02450,2025,1878
02450,2030,1624
02450,2035,1395
02450,2040,1173
02450,2045,989
02450,2050,810
02450,2055,671
02450,2060,550
02450,2065,455
02450,2070,375
03201,2025,299043
03201,2030,289058
03201,2035,277932
03201,2040,265568
03201,2045,252273
03201,2050,238473
03201,2055,224840
03201,2060,210582
03201,2065,196050
03201,2070,181703
03202,2025,46840
03202,2030,42532
03202,2035,38354
03202,2040,34354
03202,2045,30586
03202,2050,27051
03202,2055,23840
03202,2060,20876
03202,2065,18179
03202,2070,15756
03203,2025,32866
03203,2030,30095
03203,2035,27345
03203,2040,24699
03203,2045,22203
03203,2050,19799
03203,2055,17528
03203,2060,15455
03203,2065,13493
03203,2070,11733
03205,2025,89567
03205,2030,83834
03205,2035,78220
03205,2040,72575
03205,2045,67043
03205,2050,61605
03205,2055,56485
03205,2060,51405
03205,2065,46488
03205,2070,41702
03206,2025,91837
03206,2030,88691
03206,2035,85339
03206,2040,81822
03206,2045,78062
03206,2050,73814
03206,2055,69535
03206,2060,64952
03206,2065,60196
03206,2070,55384
03207,2025,30002
03207,2030,27424
03207,2035,24945
03207,2040,22586
03207,2045,20270
03207,2050,17993
03207,2055,15876
03207,2060,13852
03207,2065,11973
03207,2070,10257
03208,2025,22218
03208,2030,20024
03208,2035,18017
03208,2040,16199
03208,2045,14490
03208,2050,12869
03208,2055,11430
03208,2060,10085
03208,2065,8834
03208,2070,7712
03209,2025,102084
03209,2030,93060
03209,2035,84666
03209,2040,76741
03209,2045,69104
03209,2050,61602
03209,2055,54794
03209,2060,48395
03209,2065,42481
03209,2070,37115
03210,2025,16787
03210,2030,15200
03210,2035,13713
03210,2040,12308
03210,2045,10981
03210,2050,9706
03210,2055,8552
03210,2060,7474
03210,2065,6474
03210,2070,5545
03211,2025,29669
03211,2030,26733
03211,2035,23936
03211,2040,21351
03211,2045,18924
03211,2050,16664
03211,2055,14617
03211,2060,12784
03211,2065,11078
03211,2070,9537
03213,2025,23624
03213,2030,21498
03213,2035,19486
03213,2040,17541
03213,2045,15692
03213,2050,13851
03213,2055,12178
03213,2060,10602
03213,2065,9207
03213,2070,7916
03214,2025,22547
03214,2030,20120
03214,2035,17855
03214,2040,15702
03214,2045,13643
03214,2050,11723
03214,2055,10055
03214,2060,8575
03214,2065,7238
03214,2070,6072
03215,2025,107379
03215,2030,99524
03215,2035,91965
03215,2040,84713
03215,2045,77596
03215,2050,70568
03215,2055,64112
03215,2060,57810
03215,2065,51744
03215,2070,46076
03216,2025,56877
03216,2030,55402
03216,2035,53423
03216,2040,51039
03216,2045,48378
03216,2050,45510
03216,2055,42755
03216,2060,39943
03216,2065,37058
03216,2070,34215
03301,2025,14772
03301,2030,13430
03301,2035,12103
03301,2040,10834
03301,2045,9580
03301,2050,8420
03301,2055,7391
03301,2060,6418
03301,2065,5538
03301,2070,4748
03302,2025,5102
03302,2030,4498
03302,2035,3913
03302,2040,3379
03302,2045,2885
03302,2050,2427
03302,2055,2051
03302,2060,1719
03302,2065,1436
03302,2070,1219
03303,2025,10668
03303,2030,9515
03303,2035,8397
03303,2040,7369
03303,2045,6382
03303,2050,5456
03303,2055,4608
03303,2060,3861
03303,2065,3228
03303,2070,2684
03321,2025,31704
03321,2030,30297
03321,2035,28727
03321,2040,27040
03321,2045,25383
03321,2050,23693
03321,2055,22061
03321,2060,20390
03321,2065,18737
03321,2070,17097
03322,2025,29387
03322,2030,28614
03322,2035,27706
03322,2040,26627
03322,2045,25340
03322,2050,23974
03322,2055,22611
03322,2060,21151
03322,2065,19635
03322,2070,18142
03366,2025,4338
03366,2030,3687
03366,2035,3142
03366,2040,2678
03366,2045,2237
03366,2050,1864
03366,2055,1554
03366,2060,1293
03366,2065,1092
03366,2070,923
03381,2025,14686
03381,2030,14075
03381,2035,13457
03381,2040,12807
03381,2045,12110
03381,2050,11338
03381,2055,10626
03381,2060,9878
03381,2065,9132
03381,2070,8399
03402,2025,6701
03402,2030,6063
03402,2035,5466
03402,2040,4896
03402,2045,4336
03402,2050,3803
03402,2055,3334
03402,2060,2923
03402,2065,2541
03402,2070,2188
03441,2025,4371
03441,2030,3903
03441,2035,3467
03441,2040,3076
03441,2045,2719
03441,2050,2388
03441,2055,2105
03441,2060,1842
03441,2065,1614
03441,2070,1399
03461,2025,11034
03461,2030,9912
03461,2035,8817
03461,2040,7803
03461,2045,6849
03461,2050,5985
03461,2055,5222
03461,2060,4555
03461,2065,3937
03461,2070,3409
03482,2025,12709
03482,2030,11327
03482,2035,10007
03482,2040,8736
03482,2045,7603
03482,2050,6564
03482,2055,5646
03482,2060,4842
03482,2065,4130
03482,2070,3475
03483,2025,6039
03483,2030,5380
03483,2035,4744
03483,2040,4172
03483,2045,3651
03483,2050,3154
03483,2055,2743
03483,2060,2359
03483,2065,2014
03483,2070,1715
03484,2025,2630
03484,2030,2327
03484,2035,2050
03484,2040,1804
03484,2045,1560
03484,2050,1327
03484,2055,1117
03484,2060,946
03484,2065,811
03484,2070,675
03485,2025,2272
03485,2030,1982
03485,2035,1719
03485,2040,1479
03485,2045,1256
03485,2050,1045
03485,2055,861
03485,2060,702
03485,2065,582
03485,2070,477
03501,2025,7716
03501,2030,6903
03501,2035,6167
03501,2040,5452
03501,2045,4769
03501,2050,4100
03501,2055,3528
03501,2060,3013
03501,2065,2573
03501,2070,2176
03503,2025,3545
03503,2030,3233
03503,2035,2909
03503,2040,2611
03503,2045,2314
03503,2050,2047
03503,2055,1801
03503,2060,1577
03503,2065,1369
03503,2070,1186
03506,2025,4717
03506,2030,4195
03506,2035,3696
03506,2040,3251
03506,2045,2843
03506,2050,2451
03506,2055,2122
03506,2060,1831
03506,2065,1576
03506,2070,1354
03507,2025,13581
03507,2030,12031
03507,2035,10577
03507,2040,9251
03507,2045,7965
03507,2050,6775
03507,2055,5712
03507,2060,4751
03507,2065,3929
03507,2070,3201
03524,2025,9985
03524,2030,8792
03524,2035,7712
03524,2040,6712
03524,2045,5780
03524,2050,4900
03524,2055,4152
03524,2060,3516
03524,2065,2952
03524,2070,2453
04100,2025,1134993
04100,2030,1128474
04100,2035,1114773
04100,2040,1093244
04100,2045,1065330
04100,2050,1033897
04100,2055,999310
04100,2060,960182
04100,2065,917169
04100,2070,870976
04101,2025,338241
04101,2030,339193
04101,2035,337284
04101,2040,332124
04101,2045,324564
04101,2050,316307
04101,2055,307081
04101,2060,296244
04101,2065,284094
04101,2070,270878
04102,2025,208957
04102,2030,209018
04102,2035,207888
04102,2040,205382
04102,2045,201378
04102,2050,196099
04102,2055,190030
04102,2060,183208
04102,2065,175658
04102,2070,167507
04103,2025,143554
04103,2030,143263
04103,2035,142132
04103,2040,140109
04103,2045,137225
04103,2050,133736
04103,2055,129702
04103,2060,124975
04103,2065,119648
04103,2070,113886
04104,2025,239075
04104,2030,236494
04104,2035,233080
04104,2040,228470
04104,2045,222917
04104,2050,216781
04104,2055,210061
04104,2060,202382
04104,2065,193803
04104,2070,184386
04105,2025,205955
04105,2030,201247
04105,2035,195092
04105,2040,187821
04105,2045,179871
04105,2050,171557
04105,2055,162984
04105,2060,153890
04105,2065,144456
04105,2070,134781
04202,2025,131663
04202,2030,122487
