municipality_code,name,prefecture,kana,population,scraper_type,scraper_base_url,tenant_id,press_rss_url,opendata_url,tier,is_active,notes
27212,八尾市,大阪府,ヤオシ,,unknown,,,,,3,false,
27213,泉佐野市,大阪府,イズミサノシ,,unknown,,,,,3,false,
27214,富田林市,大阪府,トンダバヤシシ,,unknown,,,,,3,false,
27215,寝屋川市,大阪府,ネヤガワシ,,unknown,,,,,3,false,
27216,河内長野市,大阪府,カワチナガノシ,,unknown,,,,,3,false,
27217,松原市,大阪府,マツバラシ,,unknown,,,,,3,false,
27218,大東市,大阪府,ダイトウシ,,unknown,,,,,3,false,
27219,和泉市,大阪府,イズミシ,,unknown,,,,,3,false,
27220,箕面市,大阪府,ミノオシ,,unknown,,,,,3,false,
27221,柏原市,大阪府,カシワラシ,,unknown,,,,,3,false,
27222,羽曳野市,大阪府,ハビキノシ,,unknown,,,,,3,false,
27223,門真市,大阪府,カドマシ,,unknown,,,,,3,false,
27224,摂津市,大阪府,セッツシ,,unknown,,,,,3,false,
27225,高石市,大阪府,タカイシシ,,unknown,,,,,3,false,
27226,藤井寺市,大阪府,フジイデラシ,,unknown,,,,,3,false,
27227,東大阪市,大阪府,ヒガシオオサカシ,,unknown,,,,,3,false,
27228,泉南市,大阪府,センナンシ,,unknown,,,,,3,false,
27229,四條畷市,大阪府,シジヨウナワテシ,,unknown,,,,,3,false,
27230,交野市,大阪府,カタノシ,,unknown,,,,,3,false,
27231,大阪狭山市,大阪府,オオサカサヤマシ,,unknown,,,,,3,false,
27232,阪南市,大阪府,ハンナンシ,,unknown,,,,,3,false,
27301,島本町,大阪府,シマモトチョウ,,unknown,,,,,3,false,
27321,豊能町,大阪府,トヨノチョウ,,unknown,,,,,3,false,
27322,能勢町,大阪府,ノセチョウ,,unknown,,,,,3,false,
27341,忠岡町,大阪府,タダオカチョウ,,unknown,,,,,3,false,
27361,熊取町,大阪府,クマトリチョウ,,unknown,,,,,3,false,
27362,田尻町,大阪府,タジリチョウ,,unknown,,,,,3,false,
27366,岬町,大阪府,ミサキチョウ,,unknown,,,,,3,false,
27381,太子町,大阪府,タイシチョウ,,unknown,,,,,3,false,
27382,河南町,大阪府,カナンチョウ,,unknown,,,,,3,false,
27383,千早赤阪村,大阪府,チハヤアカサカムラ,,unknown,,,,,3,false,
28000,兵庫県,兵庫県,ヒョウゴケン,,unknown,,,,,3,false,prefecture_aggregate
28100,神戸市,兵庫県,コウベシ,,unknown,,,,,3,false,
28201,姫路市,兵庫県,ヒメジシ,,unknown,,,,,3,false,
28202,尼崎市,兵庫県,アマガサキシ,,unknown,,,,,3,false,
28203,明石市,兵庫県,アカシシ,,unknown,,,,,3,false,
28204,西宮市,兵庫県,ニシノミヤシ,,unknown,,,,,3,false,
28205,洲本市,兵庫県,スモトシ,,unknown,,,,,3,false,
28206,芦屋市,兵庫県,アシヤシ,,unknown,,,,,3,false,
28207,伊丹市,兵庫県,イタミシ,,unknown,,,,,3,false,
28208,相生市,兵庫県,アイオイシ,,unknown,,,,,3,false,
28209,豊岡市,兵庫県,トヨオカシ,,unknown,,,,,3,false,
28210,加古川市,兵庫県,カコガワシ,,unknown,,,,,3,false,
28212,赤穂市,兵庫県,アコウシ,,unknown,,,,,3,false,
28213,西脇市,兵庫県,ニシワキシ,,unknown,,,,,3,false,
28214,宝塚市,兵庫県,タカラヅカシ,,unknown,,,,,3,false,
28215,三木市,兵庫県,ミキシ,,unknown,,,,,3,false,
28216,高砂市,兵庫県,タカサゴシ,,unknown,,,,,3,false,
28217,川西市,兵庫県,カワニシシ,,unknown,,,,,3,false,
28218,小野市,兵庫県,オノシ,,unknown,,,,,3,false,
28219,三田市,兵庫県,サンダシ,,unknown,,,,,3,false,
28220,加西市,兵庫県,カサイシ,,unknown,,,,,3,false,
28221,丹波篠山市,兵庫県,タンバササヤマシ,,unknown,,,,,3,false,
28222,養父市,兵庫県,ヤブシ,,unknown,,,,,3,false,
28223,丹波市,兵庫県,タンバシ,,unknown,,,,,3,false,
28224,南あわじ市,兵庫県,ミナミアワジシ,,unknown,,,,,3,false,
28225,朝来市,兵庫県,アサゴシ,,unknown,,,,,3,false,
28226,淡路市,兵庫県,アワジシ,,unknown,,,,,3,false,
28227,宍粟市,兵庫県,シソウシ,,unknown,,,,,3,false,
28228,加東市,兵庫県,カトウシ,,unknown,,,,,3,false,
28229,たつの市,兵庫県,タツノシ,,unknown,,,,,3,false,
28301,猪名川町,兵庫県,イナガワチョウ,,unknown,,,,,3,false,
28365,多可町,兵庫県,タカチョウ,,unknown,,,,,3,false,
28381,稲美町,兵庫県,イナミチョウ,,unknown,,,,,3,false,
28382,播磨町,兵庫県,ハリマチョウ,,unknown,,,,,3,false,
28442,市川町,兵庫県,イチカワチョウ,,unknown,,,,,3,false,
28443,福崎町,兵庫県,フクサキチョウ,,unknown,,,,,3,false,
28446,神河町,兵庫県,カミカワチョウ,,unknown,,,,,3,false,
28464,太子町,兵庫県,タイシチョウ,,unknown,,,,,3,false,
28481,上郡町,兵庫県,カミゴオリチョウ,,unknown,,,,,3,false,
28501,佐用町,兵庫県,サヨウチョウ,,unknown,,,,,3,false,
28585,香美町,兵庫県,カミチョウ,,unknown,,,,,3,false,
28586,新温泉町,兵庫県,シンオンセンチョウ,,unknown,,,,,3,false,
29000,奈良県,奈良県,ナラケン,,unknown,,,,,3,false,prefecture_aggregate
29201,奈良市,奈良県,ナラシ,,unknown,,,,,3,false,
29202,大和高田市,奈良県,ヤマトタカダシ,,unknown,,,,,3,false,
29203,大和郡山市,奈良県,ヤマトコオリヤマシ,,unknown,,,,,3,false,
29204,天理市,奈良県,テンリシ,,unknown,,,,,3,false,
29205,橿原市,奈良県,カシハラシ,,unknown,,,,,3,false,
29206,桜井市,奈良県,サクライシ,,unknown,,,,,3,false,
29207,五條市,奈良県,ゴジョウシ,,unknown,,,,,3,false,
29208,御所市,奈良県,ゴセシ,,unknown,,,,,3,false,
29209,生駒市,奈良県,イコマシ,,unknown,,,,,3,false,
29210,香芝市,奈良県,カシバシ,,unknown,,,,,3,false,
29211,葛城市,奈良県,カツラギシ,,unknown,,,,,3,false,
29212,宇陀市,奈良県,ウダシ,,unknown,,,,,3,false,
29322,山添村,奈良県,ヤマゾエムラ,,unknown,,,,,3,false,
29342,平群町,奈良県,ヘグリチョウ,,unknown,,,,,3,false,
29343,三郷町,奈良県,サンゴウチョウ,,unknown,,,,,3,false,
29344,斑鳩町,奈良県,イカルガチョウ,,unknown,,,,,3,false,
29345,安堵町,奈良県,アンドチョウ,,unknown,,,,,3,false,
29361,川西町,奈良県,カワニシチョウ,,unknown,,,,,3,false,
29362,三宅町,奈良県,ミヤケチョウ,,unknown,,,,,3,false,
29363,田原本町,奈良県,タワラモトチョウ,,unknown,,,,,3,false,
29385,曽爾村,奈良県,ソニムラ,,unknown,,,,,3,false,
29386,御杖村,奈良県,ミツエムラ,,unknown,,,,,3,false,
29401,高取町,奈良県,タカトリチョウ,,unknown,,,,,3,false,
29402,明日香村,奈良県,アスカムラ,,unknown,,,,,3,false,
29424,上牧町,奈良県,カンマキチョウ,,unknown,,,,,3,false,
29425,王寺町,奈良県,オウジチョウ,,unknown,,,,,3,false,
29426,広陵町,奈良県,コウリヨウチョウ,,unknown,,,,,3,false,
29427,河合町,奈良県,カワイチョウ,,unknown,,,,,3,false,
29441,吉野町,奈良県,ヨシノチョウ,,unknown,,,,,3,false,
29442,大淀町,奈良県,オオヨドチョウ,,unknown,,,,,3,false,
29443,下市町,奈良県,シモイチチョウ,,unknown,,,,,3,false,
29444,黒滝村,奈良県,クロタキムラ,,unknown,,,,,3,false,
29446,天川村,奈良県,テンカワムラ,,unknown,,,,,3,false,
29447,野迫川村,奈良県,ノセガワムラ,,unknown,,,,,3,false,
29449,十津川村,奈良県,トツカワムラ,,unknown,,,,,3,false,
29450,下北山村,奈良県,シモキタヤマムラ,,unknown,,,,,3,false,
29451,上北山村,奈良県,カミキタヤマムラ,,unknown,,,,,3,false,
29452,川上村,奈良県,カワカミムラ,,unknown,,,,,3,false,
29453,東吉野村,奈良県,ヒガシヨシノムラ,,unknown,,,,,3,false,
30000,和歌山県,和歌山県,ワカヤマケン,,unknown,,,,,3,false,prefecture_aggregate
30201,和歌山市,和歌山県,ワカヤマシ,,unknown,,,,,3,false,
30202,海南市,和歌山県,カイナンシ,,unknown,,,,,3,false,
30203,橋本市,和歌山県,ハシモトシ,,unknown,,,,,3,false,
30204,有田市,和歌山県,アリダシ,,unknown,,,,,3,false,
30205,御坊市,和歌山県,ゴボウシ,,unknown,,,,,3,false,
30206,田辺市,和歌山県,タナベシ,,unknown,,,,,3,false,
30207,新宮市,和歌山県,シングウシ,,unknown,,,,,3,false,
30208,紀の川市,和歌山県,キノカワシ,,unknown,,,,,3,false,
30209,岩出市,和歌山県,イワデシ,,unknown,,,,,3,false,
30304,紀美野町,和歌山県,キミノチョウ,,unknown,,,,,3,false,
30341,かつらぎ町,和歌山県,カツラギチョウ,,unknown,,,,,3,false,
30343,九度山町,和歌山県,クドヤマチョウ,,unknown,,,,,3,false,
30344,高野町,和歌山県,コウヤチョウ,,unknown,,,,,3,false,
30361,湯浅町,和歌山県,ユアサチョウ,,unknown,,,,,3,false,
30362,広川町,和歌山県,ヒロガワチョウ,,unknown,,,,,3,false,
30366,有田川町,和歌山県,アリダガワチョウ,,unknown,,,,,3,false,
30381,美浜町,和歌山県,ミハマチョウ,,unknown,,,,,3,false,
30382,日高町,和歌山県,ヒダカチョウ,,unknown,,,,,3,false,
30383,由良町,和歌山県,ユラチョウ,,unknown,,,,,3,false,
30390,印南町,和歌山県,イナミチョウ,,unknown,,,,,3,false,
30391,みなべ町,和歌山県,ミナベチョウ,,unknown,,,,,3,false,
30392,日高川町,和歌山県,ヒダカガワチョウ,,unknown,,,,,3,false,
30401,白浜町,和歌山県,シラハマチョウ,,unknown,,,,,3,false,
30404,上富田町,和歌山県,カミトンダチョウ,,unknown,,,,,3,false,
30406,すさみ町,和歌山県,スサミチョウ,,unknown,,,,,3,false,
30421,那智勝浦町,和歌山県,ナチカツウラチョウ,,unknown,,,,,3,false,
30422,太地町,和歌山県,タイジチョウ,,unknown,,,,,3,false,
30424,古座川町,和歌山県,コザガワチョウ,,unknown,,,,,3,false,
30427,北山村,和歌山県,キタヤマムラ,,unknown,,,,,3,false,
30428,串本町,和歌山県,クシモトチョウ,,unknown,,,,,3,false,
31000,鳥取県,鳥取県,トットリケン,,unknown,,,,,3,false,prefecture_aggregate
31201,鳥取市,鳥取県,トットリシ,,unknown,,,,,3,false,
31202,米子市,鳥取県,ヨナゴシ,,unknown,,,,,3,false,
31203,倉吉市,鳥取県,クラヨシシ,,unknown,,,,,3,false,
31204,境港市,鳥取県,サカイミナトシ,,unknown,,,,,3,false,
31302,岩美町,鳥取県,イワミチョウ,,unknown,,,,,3,false,
31325,若桜町,鳥取県,ワカサチョウ,,unknown,,,,,3,false,
31328,智頭町,鳥取県,チヅチョウ,,unknown,,,,,3,false,
31329,八頭町,鳥取県,ヤズチョウ,,unknown,,,,,3,false,
31364,三朝町,鳥取県,ミササチョウ,,unknown,,,,,3,false,
31370,湯梨浜町,鳥取県,ユリハマチョウ,,unknown,,,,,3,false,
31371,琴浦町,鳥取県,コトウラチョウ,,unknown,,,,,3,false,
31372,北栄町,鳥取県,ホクエイチョウ,,unknown,,,,,3,false,
31384,日吉津村,鳥取県,ヒエヅソン,,unknown,,,,,3,false,
31386,大山町,鳥取県,ダイセンチョウ,,unknown,,,,,3,false,
31389,南部町,鳥取県,ナンブチョウ,,unknown,,,,,3,false,
31390,伯耆町,鳥取県,ホウキチョウ,,unknown,,,,,3,false,
31401,日南町,鳥取県,ニチナンチョウ,,unknown,,,,,3,false,
31402,日野町,鳥取県,ヒノチョウ,,unknown,,,,,3,false,
31403,江府町,鳥取県,コウフチョウ,,unknown,,,,,3,false,
32000,島根県,島根県,シマネケン,,unknown,,,,,3,false,prefecture_aggregate
32201,松江市,島根県,マツエシ,,unknown,,,,,3,false,
32202,浜田市,島根県,ハマダシ,,unknown,,,,,3,false,
32203,出雲市,島根県,イズモシ,,unknown,,,,,3,false,
32204,益田市,島根県,マスダシ,,unknown,,,,,3,false,
32205,大田市,島根県,オオダシ,,unknown,,,,,3,false,
32206,安来市,島根県,ヤスギシ,,unknown,,,,,3,false,
32207,江津市,島根県,ゴウツシ,,unknown,,,,,3,false,
32209,雲南市,島根県,ウンナンシ,,unknown,,,,,3,false,
32343,奥出雲町,島根県,オクイズモチョウ,,unknown,,,,,3,false,
32386,飯南町,島根県,イイナンチョウ,,unknown,,,,,3,false,
32441,川本町,島根県,カワモトマチ,,unknown,,,,,3,false,
32448,美郷町,島根県,ミサトチョウ,,unknown,,,,,3,false,
32449,邑南町,島根県,オオナンチョウ,,unknown,,,,,3,false,
32501,津和野町,島根県,ツワノチョウ,,unknown,,,,,3,false,
32505,吉賀町,島根県,ヨシカチョウ,,unknown,,,,,3,false,
32525,海士町,島根県,アマチョウ,,unknown,,,,,3,false,
32526,西ノ島町,島根県,ニシノシマチョウ,,unknown,,,,,3,false,
32527,知夫村,島根県,チブムラ,,unknown,,,,,3,false,
32528,隠岐の島町,島根県,オキノシマチョウ,,unknown,,,,,3,false,
33000,岡山県,岡山県,オカヤマケン,,kaigiroku,https://ssp.kaigiroku.net/tenant/prefokayama,prefokayama,,,1,false,prefecture_aggregate; prefokayama (DiscussNet central; modern template; recon main)
33100,岡山市,岡山県,オカヤマシ,,unknown,,,,,3,false,
33202,倉敷市,岡山県,クラシキシ,,unknown,,,,,3,false,
33203,津山市,岡山県,ツヤマシ,,unknown,,,,,3,false,
33204,玉野市,岡山県,タマノシ,,unknown,,,,,3,false,
33205,笠岡市,岡山県,カサオカシ,,unknown,,,,,3,false,
33207,井原市,岡山県,イバラシ,,unknown,,,,,3,false,
33208,総社市,岡山県,ソウジヤシ,,unknown,,,,,3,false,
33209,高梁市,岡山県,タカハシシ,,unknown,,,,,3,false,
33210,新見市,岡山県,ニイミシ,,unknown,,,,,3,false,
33211,備前市,岡山県,ビゼンシ,,unknown,,,,,3,false,
33212,瀬戸内市,岡山県,セトウチシ,,unknown,,,,,3,false,
33213,赤磐市,岡山県,アカイワシ,,unknown,,,,,3,false,
33214,真庭市,岡山県,マニワシ,,unknown,,,,,3,false,
33215,美作市,岡山県,ミマサカシ,,unknown,,,,,3,false,
33216,浅口市,岡山県,アサクチシ,,unknown,,,,,3,false,
33346,和気町,岡山県,ワケチョウ,,unknown,,,,,3,false,
33423,早島町,岡山県,ハヤシマチョウ,,unknown,,,,,3,false,
33445,里庄町,岡山県,サトショウチョウ,,unknown,,,,,3,false,
33461,矢掛町,岡山県,ヤカゲチョウ,,unknown,,,,,3,false,
33586,新庄村,岡山県,シンジヨウソン,,unknown,,,,,3,false,
33606,鏡野町,岡山県,カガミノチョウ,,unknown,,,,,3,false,
33622,勝央町,岡山県,ショウオウチョウ,,unknown,,,,,3,false,
33623,奈義町,岡山県,ナギチョウ,,unknown,,,,,3,false,
33643,西粟倉村,岡山県,ニシアワクラソン,,unknown,,,,,3,false,
33663,久米南町,岡山県,クメナンチョウ,,unknown,,,,,3,false,
33666,美咲町,岡山県,ミサキチョウ,,unknown,,,,,3,false,
33681,吉備中央町,岡山県,キビチュウオウチョウ,,unknown,,,,,3,false,
34000,広島県,広島県,ヒロシマケン,,unknown,,,,,3,false,prefecture_aggregate
34100,広島市,広島県,ヒロシマシ,,unknown,,,,,3,false,
34202,呉市,広島県,クレシ,,unknown,,,,,3,false,
34203,竹原市,広島県,タケハラシ,,unknown,,,,,3,false,
34204,三原市,広島県,ミハラシ,,unknown,,,,,3,false,
34205,尾道市,広島県,オノミチシ,,unknown,,,,,3,false,
34207,福山市,広島県,フクヤマシ,,unknown,,,,,3,false,
34208,府中市,広島県,フチュウシ,,unknown,,,,,3,false,
34209,三次市,広島県,ミヨシシ,,unknown,,,,,3,false,
34210,庄原市,広島県,ショウバラシ,,unknown,,,,,3,false,
34211,大竹市,広島県,オオタケシ,,unknown,,,,,3,false,
34212,東広島市,広島県,ヒガシヒロシマシ,,unknown,,,,,3,false,
34213,廿日市市,広島県,ハツカイチシ,,unknown,,,,,3,false,
34214,安芸高田市,広島県,アキタカタシ,,unknown,,,,,3,false,
34215,江田島市,広島県,エタジマシ,,unknown,,,,,3,false,
34302,府中町,広島県,フチュウチョウ,,unknown,,,,,3,false,
34304,海田町,広島県,カイタチョウ,,unknown,,,,,3,false,
34307,熊野町,広島県,クマノチョウ,,unknown,,,,,3,false,
34309,坂町,広島県,サカチョウ,,unknown,,,,,3,false,
34368,安芸太田町,広島県,アキオオタチョウ,,unknown,,,,,3,false,
34369,北広島町,広島県,キタヒロシマチョウ,,unknown,,,,,3,false,
34431,大崎上島町,広島県,オオサキカミジマチョウ,,unknown,,,,,3,false,
34462,世羅町,広島県,セラチョウ,,unknown,,,,,3,false,
34545,神石高原町,広島県,ジンセキコウゲンチョウ,,unknown,,,,,3,false,
35000,山口県,山口県,ヤマグチケン,,unknown,,,,,3,false,prefecture_aggregate
35201,下関市,山口県,シモノセキシ,,unknown,,,,,3,false,
35202,宇部市,山口県,ウベシ,,unknown,,,,,3,false,
35203,山口市,山口県,ヤマグチシ,,unknown,,,,,3,false,
35204,萩市,山口県,ハギシ,,unknown,,,,,3,false,
35206,防府市,山口県,ホウフシ,,unknown,,,,,3,false,
35207,下松市,山口県,クダマツシ,,unknown,,,,,3,false,
35208,岩国市,山口県,イワクニシ,,unknown,,,,,3,false,
35210,光市,山口県,ヒカリシ,,unknown,,,,,3,false,
35211,長門市,山口県,ナガトシ,,unknown,,,,,3,false,
35212,柳井市,山口県,ヤナイシ,,unknown,,,,,3,false,
35213,美祢市,山口県,ミネシ,,unknown,,,,,3,false,
35215,周南市,山口県,シュウナンシ,,unknown,,,,,3,false,
35216,山陽小野田市,山口県,サンヨウオノダシ,,unknown,,,,,3,false,
35305,周防大島町,山口県,スオウオオシマチョウ,,unknown,,,,,3,false,
35321,和木町,山口県,ワキチョウ,,unknown,,,,,3,false,
35341,上関町,山口県,カミノセキチョウ,,unknown,,,,,3,false,
35343,田布施町,山口県,タブセチョウ,,unknown,,,,,3,false,
35344,平生町,山口県,ヒラオチョウ,,unknown,,,,,3,false,
35502,阿武町,山口県,アブチョウ,,unknown,,,,,3,false,
36000,徳島県,徳島県,トクシマケン,,unknown,,,,,3,false,prefecture_aggregate
36201,徳島市,徳島県,トクシマシ,,unknown,,,,,3,false,
36202,鳴門市,徳島県,ナルトシ,,unknown,,,,,3,false,
36203,小松島市,徳島県,コマツシマシ,,unknown,,,,,3,false,
36204,阿南市,徳島県,アナンシ,,unknown,,,,,3,false,
36205,吉野川市,徳島県,ヨシノガワシ,,unknown,,,,,3,false,
36206,阿波市,徳島県,アワシ,,unknown,,,,,3,false,
36207,美馬市,徳島県,ミマシ,,unknown,,,,,3,false,
36208,三好市,徳島県,ミヨシシ,,unknown,,,,,3,false,
36301,勝浦町,徳島県,カツウラチョウ,,unknown,,,,,3,false,
36302,上勝町,徳島県,カミカツチョウ,,unknown,,,,,3,false,
36321,佐那河内村,徳島県,サナゴウチソン,,unknown,,,,,3,false,
36341,石井町,徳島県,イシイチョウ,,unknown,,,,,3,false,
36342,神山町,徳島県,カミヤマチョウ,,unknown,,,,,3,false,
36368,那賀町,徳島県,ナカチョウ,,unknown,,,,,3,false,
36383,牟岐町,徳島県,ムギチョウ,,unknown,,,,,3,false,
36387,美波町,徳島県,ミナミチョウ,,unknown,,,,,3,false,
36388,海陽町,徳島県,カイヨウチョウ,,unknown,,,,,3,false,
36401,松茂町,徳島県,マツシゲチョウ,,unknown,,,,,3,false,
36402,北島町,徳島県,キタジマチョウ,,unknown,,,,,3,false,
36403,藍住町,徳島県,アイズミチョウ,,unknown,,,,,3,false,
36404,板野町,徳島県,イタノチョウ,,unknown,,,,,3,false,
36405,上板町,徳島県,カミイタチョウ,,unknown,,,,,3,false,
36468,つるぎ町,徳島県,ツルギチョウ,,unknown,,,,,3,false,
36489,東みよし町,徳島県,ヒガシミヨシチョウ,,unknown,,,,,3,false,
37000,香川県,香川県,カガワケン,,unknown,,,,,3,false,prefecture_aggregate
37201,高松市,香川県,タカマツシ,,unknown,,,,,3,false,
37202,丸亀市,香川県,マルガメシ,,unknown,,,,,3,false,
37203,坂出市,香川県,サカイデシ,,unknown,,,,,3,false,
37204,善通寺市,香川県,ゼンツウジシ,,unknown,,,,,3,false,
37205,観音寺市,香川県,カンオンジシ,,unknown,,,,,3,false,
37206,さぬき市,香川県,サヌキシ,,unknown,,,,,3,false,
37207,東かがわ市,香川県,ヒガシカガワシ,,unknown,,,,,3,false,
37208,三豊市,香川県,ミトヨシ,,unknown,,,,,3,false,
37322,土庄町,香川県,トノショウチョウ,,unknown,,,,,3,false,
37324,小豆島町,香川県,ショウドシマチョウ,,unknown,,,,,3,false,
37341,三木町,香川県,ミキチョウ,,unknown,,,,,3,false,
37364,直島町,香川県,ナオシマチョウ,,unknown,,,,,3,false,
37386,宇多津町,香川県,ウタヅチョウ,,unknown,,,,,3,false,
37387,綾川町,香川県,アヤガワチョウ,,unknown,,,,,3,false,
37403,琴平町,香川県,コトヒラチョウ,,unknown,,,,,3,false,
37404,多度津町,香川県,タドツチョウ,,unknown,,,,,3,false,
37406,まんのう町,香川県,マンノウチョウ,,unknown,,,,,3,false,
38000,愛媛県,愛媛県,エヒメケン,,unknown,,,,,3,false,prefecture_aggregate
38201,松山市,愛媛県,マツヤマシ,,unknown,,,,,3,false,
38202,今治市,愛媛県,イマバリシ,,unknown,,,,,3,false,
38203,宇和島市,愛媛県,ウワジマシ,,unknown,,,,,3,false,
38204,八幡浜市,愛媛県,ヤワタハマシ,,unknown,,,,,3,false,
38205,新居浜市,愛媛県,ニイハマシ,,unknown,,,,,3,false,
38206,西条市,愛媛県,サイジョウシ,,unknown,,,,,3,false,
38207,大洲市,愛媛県,オオズシ,,unknown,,,,,3,false,
38210,伊予市,愛媛県,イヨシ,,unknown,,,,,3,false,
38213,四国中央市,愛媛県,シコクチュウオウシ,,unknown,,,,,3,false,
38214,西予市,愛媛県,セイヨシ,,unknown,,,,,3,false,
38215,東温市,愛媛県,トウオンシ,,unknown,,,,,3,false,
38356,上島町,愛媛県,カミジマチョウ,,unknown,,,,,3,false,
38386,久万高原町,愛媛県,クマコウゲンチョウ,,unknown,,,,,3,false,
38401,松前町,愛媛県,マサキチョウ,,unknown,,,,,3,false,
38402,砥部町,愛媛県,トベチョウ,,unknown,,,,,3,false,
38422,内子町,愛媛県,ウチコチョウ,,unknown,,,,,3,false,
38442,伊方町,愛媛県,イカタチョウ,,unknown,,,,,3,false,
38484,松野町,愛媛県,マツノチョウ,,unknown,,,,,3,false,
38488,鬼北町,愛媛県,キホクチョウ,,unknown,,,,,3,false,
38506,愛南町,愛媛県,アイナンチョウ,,unknown,,,,,3,false,
39000,高知県,高知県,コウチケン,,kaigiroku,https://ssp.kaigiroku.net/tenant/tosa,tosa,,,1,false,prefecture_aggregate; tosa (DiscussNet central; legacy template)
39201,高知市,高知県,コウチシ,,unknown,,,,,3,false,
39202,室戸市,高知県,ムロトシ,,unknown,,,,,3,false,
39203,安芸市,高知県,アキシ,,unknown,,,,,3,false,
39204,南国市,高知県,ナンコクシ,,unknown,,,,,3,false,
39205,土佐市,高知県,トサシ,,unknown,,,,,3,false,
39206,須崎市,高知県,スサキシ,,unknown,,,,,3,false,
39208,宿毛市,高知県,スクモシ,,unknown,,,,,3,false,
39209,土佐清水市,高知県,トサシミズシ,,unknown,,,,,3,false,
39210,四万十市,高知県,シマントシ,,unknown,,,,,3,false,
39211,香南市,高知県,コウナンシ,,unknown,,,,,3,false,
39212,香美市,高知県,カミシ,,unknown,,,,,3,false,
39301,東洋町,高知県,トウヨウチョウ,,unknown,,,,,3,false,
39302,奈半利町,高知県,ナハリチョウ,,unknown,,,,,3,false,
39303,田野町,高知県,タノチョウ,,unknown,,,,,3,false,
39304,安田町,高知県,ヤスダチョウ,,unknown,,,,,3,false,
39305,北川村,高知県,キタガワムラ,,unknown,,,,,3,false,
39306,馬路村,高知県,ウマジムラ,,unknown,,,,,3,false,
39307,芸西村,高知県,ゲイセイムラ,,unknown,,,,,3,false,
39341,本山町,高知県,モトヤマチョウ,,unknown,,,,,3,false,
39344,大豊町,高知県,オオトヨチョウ,,unknown,,,,,3,false,
39363,土佐町,高知県,トサチョウ,,unknown,,,,,3,false,
39364,大川村,高知県,オオカワムラ,,unknown,,,,,3,false,
39386,いの町,高知県,イノチョウ,,unknown,,,,,3,false,
39387,仁淀川町,高知県,ニヨドガワチョウ,,unknown,,,,,3,false,
39401,中土佐町,高知県,ナカトサチョウ,,unknown,,,,,3,false,
39402,佐川町,高知県,サカワチョウ,,unknown,,,,,3,false,
39403,越知町,高知県,オチチョウ,,unknown,,,,,3,false,
39405,梼原町,高知県,ユスハラチョウ,,unknown,,,,,3,false,
39410,日高村,高知県,ヒダカムラ,,unknown,,,,,3,false,
39411,津野町,高知県,ツノチョウ,,unknown,,,,,3,false,
39412,四万十町,高知県,シマントチョウ,,unknown,,,,,3,false,
39424,大月町,高知県,オオツキチョウ,,unknown,,,,,3,false,
39427,三原村,高知県,ミハラムラ,,unknown,,,,,3,false,
39428,黒潮町,高知県,クロシオチョウ,,unknown,,,,,3,false,
40000,福岡県,福岡県,フクオカケン,,unknown,,,,,3,false,prefecture_aggregate
40100,北九州市,福岡県,キタキュウシュウシ,,unknown,,,,,3,false,
40130,福岡市,福岡県,フクオカシ,,unknown,,,,,3,false,
40202,大牟田市,福岡県,オオムタシ,,unknown,,,,,3,false,
40203,久留米市,福岡県,クルメシ,,unknown,,,,,3,false,
40204,直方市,福岡県,ノオガタシ,,unknown,,,,,3,false,
40205,飯塚市,福岡県,イイヅカシ,,unknown,,,,,3,false,
40206,田川市,福岡県,タガワシ,,unknown,,,,,3,false,
40207,柳川市,福岡県,ヤナガワシ,,unknown,,,,,3,false,
40210,八女市,福岡県,ヤメシ,,unknown,,,,,3,false,
40211,筑後市,福岡県,チクゴシ,,unknown,,,,,3,false,
40212,大川市,福岡県,オオカワシ,,unknown,,,,,3,false,
40213,行橋市,福岡県,ユクハシシ,,unknown,,,,,3,false,
40214,豊前市,福岡県,ブゼンシ,,unknown,,,,,3,false,
40215,中間市,福岡県,ナカマシ,,unknown,,,,,3,false,
40216,小郡市,福岡県,オゴオリシ,,unknown,,,,,3,false,
40217,筑紫野市,福岡県,チクシノシ,,unknown,,,,,3,false,
40218,春日市,福岡県,カスガシ,,unknown,,,,,3,false,
40219,大野城市,福岡県,オオノジョウシ,,unknown,,,,,3,false,
40220,宗像市,福岡県,ムナカタシ,,unknown,,,,,3,false,
40221,太宰府市,福岡県,ダザイフシ,,unknown,,,,,3,false,
40223,古賀市,福岡県,コガシ,,unknown,,,,,3,false,
40224,福津市,福岡県,フクツシ,,unknown,,,,,3,false,
40225,うきは市,福岡県,ウキハシ,,unknown,,,,,3,false,
40226,宮若市,福岡県,ミヤワカシ,,unknown,,,,,3,false,
40227,嘉麻市,福岡県,カマシ,,unknown,,,,,3,false,
40228,朝倉市,福岡県,アサクラシ,,unknown,,,,,3,false,
40229,みやま市,福岡県,ミヤマシ,,unknown,,,,,3,false,
40230,糸島市,福岡県,イトシマシ,,unknown,,,,,3,false,
40231,那珂川市,福岡県,ナカガワシ,,unknown,,,,,3,false,
40341,宇美町,福岡県,ウミマチ,,unknown,,,,,3,false,
40342,篠栗町,福岡県,ササグリマチ,,unknown,,,,,3,false,
40343,志免町,福岡県,シメマチ,,unknown,,,,,3,false,
40344,須恵町,福岡県,スエマチ,,unknown,,,,,3,false,
